batch_type,motivation,towers,trial_start,stim_on,choice,acc,rt,key,trial_end,score
stable,fall,stim_set/easy-228.png,8.012025916999846,12.966275625003618,fall,correct,4.962547374998394,right,15.989288709002722,229.0
stable,fall,stim_set/easy-8.png,16.03318600000057,18.50612962499872,fall,correct,2.47868537499744,right,21.522340167000948,
stable,fall,stim_set/hard-599.png,21.560280792000412,24.049474999999802,stand,correct,2.5001144999987446,left,27.07061029200122,
stable,fall,stim_set/hard-vcom=3-82.png,27.117044709004404,28.839635249998537,stand,correct,1.7280388750004931,left,31.85546625000279,
stable,fall,stim_set/easy-239.png,31.901526667003054,36.48123320900049,fall,correct,4.585419333001482,right,39.497504999999364,
stable,fall,stim_set/hard-vcom=1-95.png,39.541223583997635,41.43965554200258,stand,correct,1.9041569580003852,left,44.45600187499804,
stable,fall,stim_set/hard-576.png,44.49354945900268,46.02255712499755,stand,correct,1.5354535829974338,left,49.038983124999504,
stable,fall,stim_set/hard-vcom=4-132.png,49.08120291699743,52.106269625001005,fall,incorrect,3.0310297909963992,right,55.12227554200217,
stable,fall,stim_set/easy-vcom=1-87.png,55.169487500003015,57.033100459004345,stand,correct,1.8746284169974388,left,60.05378054200264,
stable,fall,stim_set/easy-233.png,60.10109258400189,63.42293216699909,fall,correct,3.3281400419946294,right,66.43941420900228,
stable,fall,stim_set/hard-vcom=2-100.png,66.48369600000296,67.98116141700302,stand,correct,1.5035035830005654,left,70.99830529199971,
stable,fall,stim_set/hard-369.png,71.03600725000433,75.33965595900372,stand,incorrect,4.308554707997246,left,78.35525462499936,
stable,fall,stim_set/easy-195.png,78.39884779199929,81.60795987500023,fall,correct,3.2198300839954754,right,84.62888662500336,
stable,fall,stim_set/easy-122.png,84.67323679199762,86.47293654199893,fall,incorrect,1.8054417909952463,right,89.48891645899857,
stable,fall,stim_set/hard-vcom=1-130.png,89.53208129200357,91.21469562499988,stand,correct,1.6887127500012866,left,94.23133016700012,
stable,fall,stim_set/hard-214.png,94.27982716700353,95.41638454200438,stand,correct,1.147364500000549,left,98.43799491700338,
stable,fall,stim_set/easy-vcom=3-106.png,98.48220395899989,99.5913374169977,stand,correct,1.1198772080024355,left,102.6134537090038,
stable,fall,stim_set/easy-vcom=3-121.png,102.65947291700286,105.58967979199952,stand,incorrect,2.935718833003193,left,108.60562104199926,
stable,fall,stim_set/easy-344.png,108.64862754200294,112.82475833399803,stand,incorrect,4.1867570000031264,left,115.84577787500166,
stable,fall,stim_set/hard-vcom=3-145.png,115.88375012500182,117.55632220899861,stand,incorrect,1.6781179590034299,left,120.57240499999898,
stable,fall,stim_set/hard-492.png,120.61830829200335,122.27294741699734,stand,correct,1.660175208999135,left,125.28923870900326,
stable,fall,stim_set/easy-11.png,125.33309208400169,127.95620487500128,fall,correct,2.6288272500023595,right,130.97187466700416,
stable,fall,stim_set/hard-vcom=4-23.png,131.01630887499778,133.6497139589992,stand,correct,2.6438085840054555,left,136.67088533400238,
stable,fall,stim_set/hard-vcom=3-143.png,136.71407712499786,139.8832408340022,stand,correct,3.180234625004232,left,142.9048391250035,
stable,fall,stim_set/hard-410.png,142.9524265,144.98149566700158,stand,incorrect,2.0344457920000423,left,147.99698350000108,
unstable,NA,stim_set/hard-14.png,162.93388587499794,165.6314585,stand,incorrect,2.702031375003571,left,168.64773716700438,
unstable,NA,stim_set/easy-542.png,168.69511616700038,173.69962700000178,NA,,,NA,178.0987517090034,
unstable,NA,stim_set/hard-vcom=3-142.png,178.14706362500146,179.73263033400144,stand,correct,1.5970545419986593,left,182.7543984590011,
unstable,NA,stim_set/hard-280.png,182.80283895900357,183.71636350000335,stand,correct,0.9242215420017601,left,186.73751741700107,
unstable,NA,stim_set/hard-vcom=4-139.png,186.78149145899806,187.60643891699874,stand,correct,0.8303951250054524,left,190.62224674999743,
unstable,NA,stim_set/easy-vcom=2-73.png,190.66498462500022,193.58957687499787,fall,correct,2.930765832999896,right,196.60646754199843,
unstable,NA,stim_set/easy-586.png,196.65248625000095,199.49211316699802,fall,correct,2.849694084005023,right,202.51257158400404,
unstable,NA,stim_set/easy-28.png,202.5589162920005,204.73167695900338,fall,correct,2.178694333000749,right,207.74867675000132,
unstable,NA,stim_set/easy-304.png,207.79465241700382,209.54838966699754,stand,correct,1.7593184170036693,left,212.56467941700248,
unstable,NA,stim_set/easy-411.png,212.61243179200392,215.69985799999995,fall,correct,3.097823292002431,right,218.7208482499991,
unstable,NA,stim_set/hard-vcom=4-147.png,218.76961120899796,219.85847279200243,stand,correct,1.099570083002618,left,222.87943908399757,
unstable,NA,stim_set/hard-286.png,222.9276986670011,224.23161899999832,stand,correct,1.3089262499997858,left,227.24743175000185,
unstable,NA,stim_set/easy-vcom=1-12.png,227.29495291700005,228.55849508399842,stand,correct,1.2743827499944018,left,231.58035466699948,
unstable,NA,stim_set/hard-vcom=4-88.png,231.62397016699833,233.45009712500178,stand,correct,1.8367204590031179,left,236.47080762500264,
unstable,NA,stim_set/easy-164.png,236.5188161670012,238.63324087500223,stand,incorrect,2.1253109999961453,left,241.6542813749984,
unstable,NA,stim_set/hard-vcom=2-95.png,241.69179050000093,243.03336833399953,stand,correct,1.3527521670039278,left,246.05454637500225,
unstable,NA,stim_set/easy-318.png,246.10097287499957,247.38297562499793,fall,correct,1.2929419579959358,right,250.40427966700372,
unstable,NA,stim_set/hard-441.png,250.44709408400377,253.39819129199896,stand,incorrect,2.956608332999167,left,256.4142119590033,
unstable,NA,stim_set/hard-600.png,256.4523357500002,257.4668853750045,stand,correct,1.025061749998713,left,260.4882943749981,
unstable,NA,stim_set/hard-vcom=1-92.png,260.5374113750004,261.71499079200294,fall,correct,1.1832781250050175,right,264.73107091699785,
unstable,NA,stim_set/hard-vcom=4-27.png,264.77916258400364,266.8163947089997,stand,incorrect,2.04878699999972,left,269.83788079200167,
unstable,NA,stim_set/hard-vcom=4-22.png,269.88640887499787,271.2498938339995,stand,correct,1.374791959002323,left,274.27118079199863,
unstable,NA,stim_set/hard-555.png,274.31548404200294,275.3149537089994,stand,correct,1.005593374997261,left,278.3320598749997,
unstable,NA,stim_set/hard-440.png,278.37593887500407,280.8983822500013,fall,correct,2.5283071660014684,right,283.9148404169973,
unstable,NA,stim_set/hard-78.png,283.9607567089988,284.9999825420018,stand,correct,1.0496616250020452,left,288.0212021250045,
stable,NA,stim_set/hard-vcom=4-130.png,301.7641079169989,303.4746109589978,stand,incorrect,1.7207309169971268,left,306.4962964170045,
stable,NA,stim_set/easy-63.png,306.53992829200433,308.4984976670021,fall,correct,1.9647140000015497,right,311.5144679590012,
stable,NA,stim_set/hard-vcom=1-3.png,311.5592094169988,312.50672770899837,stand,correct,0.9533792500005802,left,315.52263287499954,
stable,NA,stim_set/easy-vcom=4-126.png,315.57101429199975,318.93335416699847,stand,incorrect,3.3733712079992983,left,321.9546450839989,
stable,NA,stim_set/hard-563.png,322.0036242499991,323.931949292004,stand,correct,1.9340439999941736,left,326.94804570900305,
stable,NA,stim_set/easy-vcom=2-3.png,326.99378587499814,329.273434499999,stand,incorrect,2.2855991670003277,left,332.28995416699763,
stable,NA,stim_set/hard-367.png,332.3343927090027,333.7817554170033,stand,correct,1.4535142079985235,left,336.7978068750017,
stable,NA,stim_set/easy-vcom=4-69.png,336.84519491699757,340.0982667920034,stand,incorrect,3.2595192910011974,left,343.1152000840011,
stable,NA,stim_set/easy-vcom=3-125.png,343.16394270899764,346.040170166998,stand,correct,2.8824004589987453,left,349.05622562499775,
stable,NA,stim_set/easy-590.png,349.1044947920018,351.33993533399916,fall,correct,2.241481625002052,right,354.35657333400013,
stable,NA,stim_set/easy-vcom=1-83.png,354.3939532919976,356.3235709590008,stand,correct,1.9352244160036207,left,359.33939466700394,
stable,NA,stim_set/hard-vcom=4-67.png,359.3834049590005,362.956894834002,fall,correct,3.5789784170046914,right,365.9728718749975,
stable,NA,stim_set/easy-31.png,366.0181604169993,368.9999406670031,fall,incorrect,2.9929289589999826,right,372.0213159999985,
stable,NA,stim_set/hard-vcom=2-45.png,372.0590396250045,373.63186004199815,stand,incorrect,1.5782541669977945,left,376.64742062499863,
stable,NA,stim_set/hard-vcom=2-16.png,376.69556345899764,380.283745875,stand,correct,3.599129666996305,left,383.3056957500012,
stable,NA,stim_set/easy-280.png,383.34949870900164,384.97346587500215,fall,correct,1.6296873749961378,right,387.9895618340015,
stable,NA,stim_set/hard-451.png,388.03610050000134,390.890239291999,stand,incorrect,2.8606510409954353,left,393.9069011669999,
stable,NA,stim_set/hard-474.png,393.9504518340036,395.383580583999,fall,correct,1.4441818339983001,right,398.40487433400267,
stable,NA,stim_set/hard-40.png,398.45142745900375,401.9986727920041,stand,correct,3.5519032500014873,left,405.0143579170035,
stable,NA,stim_set/hard-vcom=4-45.png,405.0599844590033,406.9068844170033,stand,incorrect,1.85275924999587,left,409.92307150000124,
stable,NA,stim_set/easy-vcom=3-142.png,409.96904670900403,411.60832541700074,stand,correct,1.6499717500046245,left,414.6296866249977,
stable,NA,stim_set/easy-vcom=1-73.png,414.66712754200125,416.09871104200283,stand,correct,1.4374109999989741,left,419.1148100420032,
stable,NA,stim_set/easy-20.png,419.1585197500026,420.70697591700446,fall,correct,1.5540434169961372,right,423.72270474999823,
stable,NA,stim_set/easy-538.png,423.7653031250011,425.1901926249993,fall,correct,1.4305645409986028,right,428.2062520000036,
stable,NA,stim_set/hard-570.png,428.2543373340013,429.3169567500008,stand,correct,1.073340166003618,left,432.3385484590035,
unstable,stand,stim_set/hard-286.png,5.331659749994287,8.167631457996322,stand,correct,2.845860707995598,left,11.189106207995792,
unstable,stand,stim_set/easy-411.png,11.235413999995217,13.265766624994285,fall,correct,2.035748540998611,right,16.282180832997255,
unstable,stand,stim_set/hard-vcom=1-92.png,16.32901533299446,18.332800999996834,fall,correct,2.00892416699935,right,21.349076332997356,
unstable,stand,stim_set/hard-14.png,21.385263999996823,23.282643541999278,stand,incorrect,1.9028777079947758,left,26.298737832999905,
unstable,stand,stim_set/hard-280.png,26.34458279199316,28.124201457998424,stand,correct,1.7850671669948497,left,31.140038416997413,
unstable,stand,stim_set/hard-vcom=4-139.png,31.18247816699295,32.21774620799988,stand,correct,1.04595804100245,left,35.2389744999964,
unstable,stand,stim_set/hard-vcom=4-88.png,35.28025233299559,36.257641624993994,stand,correct,0.9833280419989023,left,39.27371766699798,
unstable,stand,stim_set/hard-600.png,39.309948082998744,40.540971999995236,stand,correct,1.2365462919988204,left,43.55688279199967,
unstable,stand,stim_set/hard-vcom=3-142.png,43.60328320799454,45.83251624999684,stand,correct,2.2350710000027902,left,48.84901445799915,
unstable,stand,stim_set/easy-vcom=1-12.png,48.8950520829967,50.74902174999443,stand,correct,1.8598094169938122,left,53.765055749994644,
unstable,stand,stim_set/hard-vcom=4-22.png,53.81191379199299,54.7511843329994,stand,correct,0.9499402079964057,left,57.77161120799428,
unstable,stand,stim_set/easy-28.png,57.816309457994066,58.88444112499565,fall,correct,1.0786618339989218,right,61.90523558299901,
unstable,stand,stim_set/easy-586.png,61.94943241699366,63.184644707995176,fall,correct,1.2449428339969018,right,66.20531316699635,
unstable,stand,stim_set/easy-vcom=2-73.png,66.24665824999829,67.8589605829984,fall,correct,1.623243124995497,right,70.88048374999926,
unstable,stand,stim_set/easy-318.png,70.92492404199584,72.0587031249961,fall,correct,1.145083875002456,right,75.08043329199427,
