batch_type,motivation,towers,trial_start,stim_on,choice,acc,rt,key,trial_end,score
stable,NA,stim_set/hard-vcom=1-3.png,4.226418332997127,5.606894083000952,stand,correct,1.3894494169944664,left,8.629925207998895,228.0
stable,NA,stim_set/easy-vcom=1-83.png,8.668754500002251,10.082310749996395,stand,correct,1.4247692920034751,left,13.10363637500268,
stable,NA,stim_set/easy-vcom=1-73.png,13.1415498330025,13.964073666000331,stand,correct,0.827922332995513,left,16.98073750000185,
stable,NA,stim_set/easy-vcom=2-3.png,17.02667879100045,17.98080566599674,stand,incorrect,0.9598017500029528,left,20.996741208000458,
stable,NA,stim_set/easy-vcom=3-142.png,21.043088833001093,22.257618249997904,stand,correct,1.2250846669994644,left,25.27882558300189,
stable,NA,stim_set/hard-vcom=4-67.png,25.323184708002373,27.932399749995966,stand,incorrect,2.6202038749979693,left,30.953756999995676,
stable,NA,stim_set/hard-451.png,31.000502791001054,32.81588695800019,stand,incorrect,1.826133916998515,left,35.83718195799884,
stable,NA,stim_set/easy-vcom=4-69.png,35.88485266600037,37.91381058299885,stand,incorrect,2.0352377079980215,left,40.930181957999594,
stable,NA,stim_set/hard-vcom=2-16.png,40.97870441599662,42.374305582998204,stand,correct,1.4063411249953788,left,45.39574812499632,
stable,NA,stim_set/hard-vcom=2-45.png,45.43408387499949,46.914082415998564,stand,incorrect,1.4859740000028978,left,49.930308916002105,
stable,NA,stim_set/hard-40.png,49.977156332999584,53.649163333000615,stand,correct,3.6828455420036335,left,56.67039733300044,
stable,NA,stim_set/easy-280.png,56.714347957997234,58.02442462500039,fall,correct,1.3205648329967516,right,61.04563466599939,
stable,NA,stim_set/easy-590.png,61.09396208299586,63.40765204100171,fall,correct,2.324497917004919,right,66.42867766600102,
stable,NA,stim_set/hard-563.png,66.47750145800092,67.50585458299611,stand,correct,1.0342731670025387,left,70.52173337499698,
stable,NA,stim_set/hard-367.png,70.56572262499685,71.70703658300044,stand,correct,1.1526930409963825,left,74.72856470799888,
stable,NA,stim_set/easy-vcom=3-125.png,74.77668954100227,76.10558941600175,stand,correct,1.3355579170020064,left,79.12290550000034,
stable,NA,stim_set/hard-vcom=4-130.png,79.16926070799673,80.00753191600234,stand,incorrect,0.8488061670068419,left,83.02888595799595,
stable,NA,stim_set/easy-538.png,83.07132537500001,84.29717766599788,fall,correct,1.2322639169942704,right,87.31395350000093,
stable,NA,stim_set/hard-570.png,87.3617398330025,88.11428616599733,stand,correct,0.7583536660022219,left,91.13093029100128,
stable,NA,stim_set/easy-vcom=4-126.png,91.17950679099886,93.53094412499922,stand,incorrect,2.357546875005937,left,96.54726616600237,
stable,NA,stim_set/hard-474.png,96.5903090829961,97.8641573749992,fall,correct,1.2802819999997155,right,100.88066004100256,
stable,NA,stim_set/hard-vcom=4-45.png,100.92640262500208,101.76599712499592,stand,incorrect,0.8499337080065743,left,104.78701037500286,
stable,NA,stim_set/easy-31.png,104.833069332999,106.58084641599999,fall,incorrect,1.7530374999987544,right,109.5974431249997,
stable,NA,stim_set/easy-63.png,109.64131466599792,111.56430474999797,fall,correct,1.9281980410014512,right,114.57959095799742,
stable,NA,stim_set/easy-20.png,114.62350420800067,117.35747841600096,stand,incorrect,2.745098291001341,left,120.37877058299637,
stable,stand,stim_set/hard-492.png,132.13094499999715,133.1725855830009,stand,correct,1.0460245409994968,left,136.18850129099883,
stable,stand,stim_set/hard-vcom=1-95.png,136.23222587499913,136.98933666599623,stand,correct,0.7632087910023984,left,140.00550720799947,
stable,stand,stim_set/hard-vcom=2-100.png,140.05005662499752,140.83283433299948,stand,correct,0.7940787919942522,left,143.85388583299937,
stable,stand,stim_set/easy-344.png,143.89675604100194,146.2226089579999,stand,incorrect,2.331674875000317,left,149.2389919999987,
stable,stand,stim_set/hard-599.png,149.27661220799928,150.35604754099768,stand,correct,1.085402000004251,left,153.37210304100154,
stable,stand,stim_set/hard-vcom=4-23.png,153.41589874999772,154.27277912499994,stand,correct,0.8631125419997261,left,157.2887857079986,
stable,stand,stim_set/hard-vcom=3-145.png,157.32611899999756,158.10604687500017,stand,incorrect,0.7857935420033755,left,161.12197462499898,
stable,stand,stim_set/easy-vcom=1-87.png,161.16889429099683,161.93270800000028,stand,correct,0.7749998749932274,left,164.95408366600168,
