batch_type,motivation,towers,trial_start,stim_on,choice,key,trial_end,acc,rt,score
stable,stand,stim_set/hard-563.png,64.9574995840012,68.81076799999937,stand,left,71.82695945899832,correct,3.8594914579989563,
stable,stand,stim_set/hard-367.png,71.8708410420004,76.87939179200112,NA,NA,80.79295241699947,,,
stable,stand,stim_set/hard-451.png,80.8392515839987,82.52086420900014,fall,right,85.54245241700119,correct,1.6928788330005773,
stable,stand,stim_set/easy-31.png,85.58843762499964,87.44634870899972,fall,right,90.46680979200028,incorrect,1.868537375001324,
stable,stand,stim_set/easy-vcom=2-3.png,90.51400149999972,93.92913675000091,stand,left,96.95038470899817,incorrect,3.4258711250004126,
stable,stand,stim_set/easy-20.png,96.99408112499805,98.62903308399837,fall,right,101.65040212500026,correct,1.646080875001644,
stable,stand,stim_set/hard-vcom=2-16.png,101.69861350000065,105.13602025,stand,left,108.15240687500045,correct,3.443435583001701,
stable,stand,stim_set/easy-vcom=3-125.png,108.20077316699826,110.93726708399845,fall,right,113.95900133399846,incorrect,2.7475992500003485,
stable,stand,stim_set/hard-40.png,114.00564074999784,115.61097370900097,stand,left,118.62697716700131,correct,1.6109362919996784,
stable,stand,stim_set/hard-vcom=1-3.png,118.67123654199895,120.2275511250009,stand,left,123.24361700000009,correct,1.5619778750005935,
stable,stand,stim_set/easy-590.png,123.29239562499788,124.7442704999994,fall,right,127.76003616700109,correct,1.457345708997309,
stable,stand,stim_set/hard-vcom=4-67.png,127.8036237089982,131.0775065839989,fall,right,134.09342012499837,correct,3.2797559589998855,
stable,stand,stim_set/hard-570.png,134.14134312500028,137.90399216700098,stand,left,140.92589962499915,correct,3.7733474589986145,
stable,fall,stim_set/easy-vcom=1-87.png,148.6844831669987,152.16104783400078,stand,left,155.17709616700085,correct,3.4810395419990527,
stable,fall,stim_set/hard-vcom=1-130.png,155.220353875,158.35437020899917,fall,right,161.37554958400142,incorrect,3.144951292000769,
stable,fall,stim_set/hard-410.png,161.4226884589989,163.15259049999804,fall,right,166.16868704199806,correct,1.735612582997419,
stable,fall,stim_set/hard-492.png,166.21357875000103,169.12940070900004,stand,left,172.15092958400055,correct,2.9265192089987977,
stable,fall,stim_set/hard-576.png,172.18818512500002,173.7958983339995,stand,left,176.8174038750003,correct,1.618908749998809,
stable,fall,stim_set/hard-599.png,176.85477787499985,179.55248279199805,stand,left,182.56887641700087,correct,2.7035910840022552,
stable,fall,stim_set/easy-228.png,182.6064065419996,183.79587270900083,fall,right,186.81704854200143,correct,1.2006960840008105,
stable,fall,stim_set/easy-195.png,186.8605712919998,188.320696458999,fall,right,191.34209287499834,correct,1.4710267499976908,
stable,fall,stim_set/hard-214.png,191.38953224999932,193.66901637499905,stand,left,196.6854442090007,correct,2.2855965830021887,
stable,fall,stim_set/hard-vcom=3-143.png,196.72878833399955,200.46264404199974,stand,left,203.4837680419987,correct,3.7441747919983754,
stable,fall,stim_set/easy-233.png,203.53149083400058,205.68573583399848,fall,right,208.70462245900126,correct,2.1606207080003514,
stable,fall,stim_set/easy-vcom=3-106.png,208.74817658399843,210.17748762499832,stand,left,213.193894,correct,1.4353919999994105,
stable,fall,stim_set/hard-vcom=4-23.png,213.2372885420009,214.47922829199888,stand,left,217.5003648339989,correct,1.2525791250009206,
stable,fall,stim_set/easy-344.png,217.54305849999946,218.64419866699973,fall,right,221.66016387499985,correct,1.1065051250006945,
stable,fall,stim_set/hard-vcom=3-82.png,221.70580883399816,222.78579433399864,stand,left,225.804761667001,correct,1.0867748339987884,
stable,fall,stim_set/easy-122.png,225.84869245899972,226.7623914169999,fall,right,229.78368745899934,incorrect,0.9245448749970819,
stable,fall,stim_set/hard-vcom=1-95.png,229.82694162500047,232.5129925000001,stand,left,235.53357162500106,correct,2.696550374999788,
stable,fall,stim_set/hard-vcom=3-145.png,235.5711937499982,236.6790581669993,stand,left,239.7007353750014,incorrect,1.1186128329973144,
stable,fall,stim_set/hard-vcom=2-100.png,239.74518999999782,241.3376409170014,stand,left,244.35837433399865,correct,1.6032059999997728,
stable,fall,stim_set/easy-11.png,244.40167054199992,245.92723950000072,fall,right,248.94312720900052,correct,1.53115470800185,
stable,fall,stim_set/hard-369.png,248.9805919999999,252.837551583998,fall,right,255.85881266700017,correct,3.8677413330005948,
stable,fall,stim_set/easy-vcom=3-121.png,255.905184291998,258.5627499170005,fall,right,261.5837572089986,correct,2.6681625839992194,
stable,fall,stim_set/easy-239.png,261.6293922500008,263.4124628749996,fall,right,266.433646958998,correct,1.7939573750009004,
stable,fall,stim_set/easy-8.png,266.475936584,267.5025021670008,fall,right,270.5186199589989,correct,1.0324329579998448,
stable,fall,stim_set/hard-vcom=4-132.png,270.5602509169985,274.4857362500006,stand,left,277.5018653340012,correct,3.930994083002588,
unstable,fall,stim_set/hard-vcom=3-142.png,283.81244266700014,285.38577412499944,stand,left,288.4027567919984,correct,1.5787456660000316,
unstable,fall,stim_set/easy-vcom=1-12.png,288.45036458400136,290.0630431669997,stand,left,293.0838563340003,correct,1.6232496670018008,
unstable,fall,stim_set/hard-78.png,293.12912195899844,294.1026420419985,stand,left,297.11853295900073,correct,0.9791715419996763,
unstable,fall,stim_set/hard-vcom=4-22.png,297.1670379169991,299.02714545900017,stand,left,302.0437466250005,correct,1.8663682080004946,
unstable,fall,stim_set/hard-555.png,302.0875153749985,305.35436095899786,stand,left,308.37539950000064,correct,3.276978917001543,
unstable,fall,stim_set/easy-28.png,308.4215528749992,309.8690537500006,fall,right,312.88542695900105,correct,1.453419416997349,
unstable,fall,stim_set/easy-586.png,312.9308645839992,313.8103820840006,fall,right,316.82682266700067,correct,0.8851777499985474,
unstable,fall,stim_set/hard-vcom=4-27.png,316.87507870899935,318.7374755419987,stand,left,321.7591955839998,incorrect,1.8734552499990968,
unstable,fall,stim_set/hard-441.png,321.8010327919983,323.3874154590012,stand,left,326.4084045839991,incorrect,1.59717579199787,
unstable,fall,stim_set/easy-542.png,326.4557453339985,329.7861088749996,fall,right,332.8020522919978,correct,3.336119999999937,
unstable,fall,stim_set/easy-318.png,332.84757312500005,334.50250562499787,fall,right,337.51827449999837,correct,1.6600835419994837,
unstable,fall,stim_set/hard-vcom=4-88.png,337.56082433399934,338.91070145900085,stand,left,341.92687054199996,correct,1.3558761659987795,
unstable,fall,stim_set/hard-vcom=1-92.png,341.9746706670012,344.8774900839999,fall,right,347.8936244590004,correct,2.908361709000019,
unstable,fall,stim_set/hard-440.png,347.9375730419997,349.06917958399936,fall,right,352.0849500840013,correct,1.1376629999977013,
unstable,fall,stim_set/easy-304.png,352.130619708998,353.5774557920013,fall,right,356.59382366700083,incorrect,1.4529105000001437,
unstable,fall,stim_set/easy-164.png,356.64177691700024,361.6545194169994,NA,NA,371.31428979200064,,,
unstable,fall,stim_set/hard-14.png,371.35179029199935,373.65254749999804,stand,left,376.6684959999984,incorrect,2.3070358330005547,
unstable,fall,stim_set/hard-286.png,376.7165723750004,377.96904533400084,stand,left,380.9881715419979,correct,1.2590767920009966,
unstable,fall,stim_set/hard-280.png,381.03552895900066,382.1209769999987,stand,left,385.141694083999,correct,1.0959535830006644,
unstable,fall,stim_set/hard-vcom=4-147.png,385.18991570900107,386.0521011669989,stand,left,389.0686945839989,correct,0.8684662500018021,
unstable,fall,stim_set/easy-411.png,389.11630074999994,390.0797795840008,fall,right,393.1000503340001,correct,0.9736382080009207,
unstable,fall,stim_set/hard-vcom=4-139.png,393.14350933400056,393.85420720899856,stand,left,396.8752318750012,correct,0.72102495800209,
unstable,fall,stim_set/hard-600.png,396.9129753749985,398.1956304589985,stand,left,401.2166555420008,correct,1.2935871250010678,
unstable,fall,stim_set/easy-vcom=2-73.png,401.25948962500115,402.370932834001,fall,right,405.3920779170003,correct,1.1220177079994755,
unstable,fall,stim_set/hard-vcom=2-95.png,405.42959370899916,406.7627582919995,stand,left,409.78311654199933,correct,1.3435777499980759,
unstable,fall,stim_set/hard-vcom=3-142.png,1.1510694159987906,2.5084811249980703,stand,left,5.5301452499988955,correct,1.3686749170010444,
unstable,fall,stim_set/hard-440.png,5.572913749998406,6.30882075000045,fall,right,9.329814582997642,correct,0.7463182080027764,
unstable,fall,stim_set/easy-164.png,9.37623820799854,11.733608790997096,fall,right,14.754440957996849,correct,2.367876542000886,
unstable,fall,stim_set/hard-vcom=4-27.png,14.801099665997754,15.80884558300022,stand,left,18.830255790999217,incorrect,1.0183416660001967,
unstable,fall,stim_set/easy-586.png,18.874109874999704,21.198184540997318,fall,right,24.214510333000362,correct,2.330081000000064,
unstable,fall,stim_set/hard-555.png,24.256744540998625,25.36501262499951,stand,left,28.384337415998743,correct,1.1146811660000822,
unstable,fall,stim_set/hard-441.png,28.424544499997864,30.083737249999103,stand,left,33.104511874997115,incorrect,1.6695356249983888,
unstable,fall,stim_set/hard-78.png,33.14889499999845,34.283736416000465,stand,left,37.3046636250001,correct,1.1454272090013546,
unstable,fall,stim_set/easy-28.png,37.348976457997196,39.08357737500046,fall,right,42.10511566599962,correct,1.7454662079981063,
unstable,fall,stim_set/easy-411.png,42.15125295799953,47.00863795799887,stand,left,50.029431165999995,incorrect,4.867557499997929,
unstable,fall,stim_set/easy-vcom=1-12.png,50.07517679099692,51.72341254099956,stand,left,54.740213875000336,correct,1.6543663749980624,
unstable,fall,stim_set/hard-14.png,54.77660258299875,59.7817291249994,NA,NA,63.714969207998365,,,
unstable,fall,stim_set/easy-542.png,63.76058816599834,64.7651781659988,fall,right,67.78118154099866,correct,1.0102357920004579,
unstable,fall,stim_set/hard-vcom=4-22.png,67.82786512500024,68.86517749999985,stand,left,71.88179979099732,correct,1.04318795799918,
unstable,fall,stim_set/hard-280.png,71.92779266599973,73.11677037499976,stand,left,76.13795841599858,correct,1.1996942500009027,
unstable,fall,stim_set/hard-vcom=4-88.png,76.17979858299805,77.25009624999802,stand,left,80.27160716599974,correct,1.0810861659992952,
unstable,fall,stim_set/hard-286.png,80.31836379099695,81.18149079099749,stand,left,84.19895166599963,correct,0.8697676670017245,
unstable,fall,stim_set/hard-vcom=4-139.png,84.24102624999796,86.30049012499876,stand,left,89.32152562499687,correct,2.0700470829979167,
unstable,fall,stim_set/easy-304.png,89.36546074999933,91.47553191599945,fall,right,94.49586566599828,incorrect,2.1202758330000506,
unstable,fall,stim_set/easy-vcom=2-73.png,94.53705516599803,98.49023274999854,fall,right,101.50614654099991,correct,3.9588929589990585,
unstable,fall,stim_set/hard-600.png,101.5421102500004,102.94014891599727,stand,left,105.95614770799875,correct,1.4036470419996476,
unstable,fall,stim_set/hard-vcom=4-147.png,106.00281341599839,106.46665295799903,stand,left,109.48825233299794,correct,0.47538929199799895,
unstable,fall,stim_set/hard-vcom=2-95.png,109.52441370799716,110.87341233299958,stand,left,113.8891727079972,correct,1.3545009999979811,
unstable,fall,stim_set/easy-318.png,113.93382416599707,117.27522029099782,fall,right,120.29649324999991,correct,3.3518573330002255,
unstable,fall,stim_set/hard-vcom=1-92.png,120.34299995800029,122.4651810409996,fall,right,125.48105483299878,correct,2.1277709169989976,
unstable,NA,stim_set/hard-vcom=2-144.png,130.61370095799793,131.46705279099842,fall,right,134.48760808299994,correct,0.8628484159999061,
unstable,NA,stim_set/hard-382.png,134.52580370799842,137.37344858299912,stand,left,140.38985608299845,correct,2.853371041997889,
unstable,NA,stim_set/easy-13.png,140.4378477499995,145.44978866599922,NA,NA,153.90774583299935,,,
unstable,NA,stim_set/hard-vcom=2-20.png,153.95526929100015,155.19157149999955,stand,left,158.2126046659978,correct,1.2471357920003356,
unstable,NA,stim_set/hard-371.png,158.25006120800026,159.3234488329981,fall,right,162.3398958329999,incorrect,1.079379250000784,
unstable,NA,stim_set/easy-vcom=4-4.png,162.38351912500002,165.80645045799974,fall,right,168.82311095799741,correct,3.4286602920001314,
unstable,NA,stim_set/hard-271.png,168.8696488329988,170.12310208299823,stand,left,173.1399817499987,correct,1.2594689580000704,
unstable,NA,stim_set/easy-vcom=3-136.png,173.18170166599884,178.1916664579985,NA,NA,186.60418470799777,,,
unstable,NA,stim_set/hard-vcom=1-5.png,186.64782854099758,187.92324291600016,stand,left,190.94013733300017,correct,1.2816508329997305,
unstable,NA,stim_set/easy-121.png,190.9882513329976,193.1147429579978,fall,right,196.13157316599973,incorrect,2.132744750000711,
unstable,NA,stim_set/hard-552.png,196.17779058299857,201.18165083299755,NA,NA,206.49279745799868,,,
unstable,NA,stim_set/hard-82.png,206.53961774999698,209.48997745799716,stand,left,212.50657612499708,correct,2.956575874999544,
unstable,NA,stim_set/hard-345.png,212.54989445799947,214.09825837499739,stand,left,217.11459579099756,incorrect,1.5543685410011676,
unstable,NA,stim_set/hard-432.png,217.16221470799792,218.2148207499995,fall,right,221.23109808299705,correct,1.058741208002175,
unstable,NA,stim_set/hard-vcom=3-100.png,221.2749808749977,223.7814386659993,stand,left,226.79830504100028,incorrect,2.5130055420013377,
unstable,NA,stim_set/hard-439.png,226.84245583299708,231.183455082999,fall,right,234.2047187499993,correct,4.352098499999556,
unstable,NA,stim_set/easy-vcom=4-19.png,234.25261616599892,239.26496783299808,NA,NA,257.0680219999995,,,
unstable,NA,stim_set/hard-590.png,257.11498500000016,260.01494983299926,fall,right,263.0314922910002,correct,2.906375708000269,
unstable,NA,stim_set/easy-vcom=1-145.png,263.07727499999964,268.0814667909981,NA,NA,285.54896837499837,,,
unstable,NA,stim_set/hard-21.png,285.5920197079977,287.12526358299874,stand,left,290.14619758299887,correct,1.5438652910015662,
unstable,NA,stim_set/hard-442.png,290.1938375409991,292.60651833299926,fall,right,295.6228565409983,incorrect,2.4186186250008177,
unstable,NA,stim_set/easy-77.png,295.6667240829993,300.674786915999,NA,NA,314.4760502909994,,,
unstable,NA,stim_set/hard-2.png,314.5223383329976,316.4581371659988,stand,left,319.47926758299946,correct,1.9472605000009935,
unstable,NA,stim_set/hard-556.png,319.52184883299924,324.5328945000001,NA,NA,357.05210545799855,,,
unstable,NA,stim_set/hard-388.png,357.08997712499695,359.4646814999978,stand,left,362.4811767499996,correct,2.3811781670010532,
stable,stand,stim_set/hard-vcom=1-130.png,366.31440658299834,368.416490874999,stand,left,371.43766316599795,correct,2.1125526249998074,
stable,stand,stim_set/easy-233.png,371.4857307079983,372.4745109579999,fall,right,375.4955789579981,correct,0.9997525830003724,
stable,stand,stim_set/easy-239.png,375.54124133299774,376.41456237499733,fall,right,379.43089150000014,correct,0.8791940840019379,
stable,stand,stim_set/hard-492.png,379.47616299999936,383.00621766599943,stand,left,386.022711374997,correct,3.536113166999712,
stable,stand,stim_set/easy-8.png,386.06477599999926,386.7145091249986,fall,right,389.7311537909991,correct,0.6553563330016914,
stable,stand,stim_set/hard-vcom=2-100.png,389.77600099999836,391.6913000829991,stand,left,394.7129302499998,correct,1.9262124589986342,
stable,stand,stim_set/hard-vcom=1-95.png,394.7564331659996,399.76448125000024,NA,NA,403.6502940829996,,,
stable,stand,stim_set/easy-344.png,403.69305441599863,405.3326509159997,fall,right,408.354421,correct,1.6505463749999763,
stable,stand,stim_set/hard-576.png,408.3922811659977,410.8394362910003,fall,right,413.8555580829998,incorrect,2.4527549169979466,
stable,stand,stim_set/hard-410.png,413.9027265829973,415.2916872079986,fall,right,418.3126948749996,correct,1.3995207080006367,
stable,stand,stim_set/easy-vcom=3-106.png,418.3562358329982,423.3657846249989,NA,NA,428.9956499580003,,,
stable,stand,stim_set/hard-vcom=3-82.png,429.0419702910003,434.04928266599745,NA,NA,472.6841352499978,,,
stable,stand,stim_set/hard-vcom=3-145.png,472.7221787499984,474.99780658300006,stand,left,478.01410187500005,incorrect,2.2817415419995086,
stable,stand,stim_set/hard-214.png,478.0615065409984,480.04738820799685,stand,left,483.06369691599684,correct,1.9921384170011152,
stable,stand,stim_set/hard-vcom=4-23.png,483.1077639159994,485.58098866599903,stand,left,488.59788383299747,correct,2.4797887500026263,
stable,stand,stim_set/hard-vcom=3-143.png,488.64127570799974,489.78925937500026,fall,right,492.805651249997,incorrect,1.1542753749999974,
stable,stand,stim_set/hard-599.png,492.8426573750003,494.2224801249977,stand,left,497.238543665997,correct,1.3856517499989423,
stable,stand,stim_set/easy-11.png,497.28208537499813,498.2806444159978,fall,right,501.2972877909997,correct,1.0049363339967385,
stable,stand,stim_set/easy-228.png,501.3348374999987,502.09916329099724,fall,right,505.1212759159971,correct,0.7755272909998894,
stable,stand,stim_set/hard-369.png,505.15918970799976,510.1655564579996,NA,NA,515.3464627909998,,,
stable,stand,stim_set/easy-vcom=3-121.png,515.3926700409975,517.3722182079982,fall,right,520.3883040000001,correct,1.9854361249999783,
stable,stand,stim_set/easy-vcom=1-87.png,520.435196208,525.4391455000004,NA,NA,530.0510358329993,,,
stable,stand,stim_set/easy-195.png,530.0947205409975,531.0974664159985,fall,right,534.1136373329973,correct,1.0087385830011044,
