batch_type,motivation,towers,trial_start,stim_on,choice,acc,rt,key,trial_end,score
unstable,stand,stim_set/hard-555.png,2.9226077920002353,4.094313458000215,stand,correct,1.174942208000175,left,7.113617207999596,225.0
unstable,stand,stim_set/hard-vcom=4-88.png,7.1586383750000095,8.035918124999625,stand,correct,0.8837615420006841,left,11.052571125000213,
unstable,stand,stim_set/hard-vcom=3-142.png,11.100937291999799,12.204376541999409,stand,correct,1.1141229170007136,left,15.225053332999778,
unstable,stand,stim_set/easy-318.png,15.27246204199946,18.302397833000214,fall,correct,3.0359304579997115,right,21.318779582999923,
unstable,stand,stim_set/hard-280.png,21.367176292000295,23.094350499999564,fall,incorrect,1.732909958000164,right,26.110342875000242,
unstable,stand,stim_set/hard-286.png,26.158870082999783,27.070883542000047,stand,correct,0.9233332080002583,left,30.09243612499995,
unstable,stand,stim_set/hard-14.png,30.130837916999553,31.61104166699988,fall,correct,1.4855367079999269,right,34.62703212499946,
unstable,stand,stim_set/easy-vcom=2-73.png,34.67029745800028,35.66930833300012,fall,correct,1.004780582999956,right,38.686025957999846,
unstable,stand,stim_set/hard-441.png,38.72854987499977,39.987426208000215,fall,correct,1.2698213749999923,right,43.00906549999945,
unstable,stand,stim_set/easy-28.png,43.055364374999954,43.92763254199963,fall,correct,0.8778049169995938,right,46.94344487499984,
unstable,stand,stim_set/hard-78.png,46.98950654199962,47.92938566700013,stand,correct,0.9510243750000882,left,50.9505735419998,
unstable,stand,stim_set/hard-440.png,50.99473299999954,51.84411708300013,fall,correct,0.855493082999601,right,54.86060329199972,
unstable,stand,stim_set/hard-600.png,54.89855724999961,56.32763016700028,stand,correct,1.4350356659997487,left,59.34383466700001,
unstable,stand,stim_set/hard-vcom=4-22.png,59.39236370799972,60.6792943749997,stand,correct,1.2976325419995192,left,63.700550499999736,
unstable,stand,stim_set/easy-542.png,63.748221042000296,64.62779004200002,fall,correct,0.885292875000232,right,67.64392874999976,
unstable,stand,stim_set/easy-586.png,67.68987662499967,68.7943653329994,fall,correct,1.1108373330007453,right,71.81040162499994,
unstable,stand,stim_set/easy-164.png,71.85863737499949,72.74605387500014,fall,correct,0.8984702500001731,right,75.7673542499997,
