batch_type,motivation,towers,trial_start,stim_on,choice,key,trial_end,acc,rt,score
stable,stand,stim_set/hard-vcom=2-16.png,211.4394205000001,213.62837404100014,stand,left,216.64944145800018,correct,2.1999397079998744,
stable,stand,stim_set/hard-vcom=4-45.png,216.69363283300004,218.443067833,fall,right,221.45961641600002,correct,1.7554352090000975,
stable,stand,stim_set/easy-vcom=4-126.png,221.50594350000006,223.60988595800018,fall,right,226.6261097910001,correct,2.110223833999953,
stable,stand,stim_set/easy-280.png,226.66837354100016,227.5682370410002,fall,right,230.58442137500015,correct,0.9063253749998239,
stable,stand,stim_set/easy-590.png,230.63116537500014,231.603323541,fall,right,234.62426412500008,correct,0.983281917000113,
stable,stand,stim_set/hard-vcom=2-45.png,234.66067583300014,235.88504483300017,fall,right,238.90073466600006,correct,1.2298208749998594,
stable,stand,stim_set/easy-20.png,238.94294395800011,240.318034291,fall,right,243.33424787500007,correct,1.3814565410000341,
stable,stand,stim_set/hard-40.png,243.3791080410001,244.53650737500016,stand,left,247.557660791,correct,1.1680572919999577,
stable,stand,stim_set/easy-vcom=3-125.png,247.60458995800013,249.60998129100017,stand,left,252.62680170800013,correct,2.0111660420000135,
stable,stand,stim_set/easy-31.png,252.6708140830001,253.55305670799999,fall,right,256.57457579100014,incorrect,0.8932549160001599,
stable,stand,stim_set/easy-vcom=3-142.png,256.6191617080001,258.2368512080002,stand,left,261.25828779100016,correct,1.6290055839999695,
stable,stand,stim_set/hard-474.png,261.3000239580001,262.18676358300013,fall,right,265.20810266600006,correct,0.8979347919998872,
stable,stand,stim_set/hard-vcom=1-3.png,265.2510043750001,266.434999416,stand,left,269.450870291,correct,1.1899548330000016,
unstable,NA,stim_set/hard-vcom=1-5.png,281.8843528750001,283.8351559580001,stand,left,286.851007125,correct,1.9554390829998738,
unstable,NA,stim_set/easy-vcom=4-19.png,286.899051333,288.0369586250001,stand,left,291.05769020800017,incorrect,1.148673499999859,
unstable,NA,stim_set/hard-442.png,291.10606129100006,292.09515145800015,stand,left,295.1172556250001,correct,1.0002566660000412,
unstable,NA,stim_set/hard-vcom=3-100.png,295.1611122910001,296.2206477500001,stand,left,299.24120237500006,incorrect,1.0703444160001254,
unstable,NA,stim_set/hard-382.png,299.279457416,301.376742166,stand,left,304.39321458300014,correct,2.104151750000028,
unstable,NA,stim_set/hard-271.png,304.440001916,306.8531902500001,stand,left,309.8747961250001,correct,2.424309916999846,
unstable,NA,stim_set/hard-552.png,309.9210645410001,311.043403291,stand,left,314.05986016600013,correct,1.1286642499999289,
unstable,NA,stim_set/hard-439.png,314.1042858750002,315.2268645830002,fall,right,318.24275683300016,correct,1.1283100409998497,
unstable,NA,stim_set/easy-121.png,318.2911207080001,319.5268369160001,fall,right,322.5431032910001,incorrect,1.2419605000000047,
unstable,NA,stim_set/hard-432.png,322.59099625,323.51854608300005,fall,right,326.53476383300017,correct,0.9335654999999861,
unstable,NA,stim_set/hard-388.png,326.5724975830001,327.9519340830002,stand,left,330.96770908300005,correct,1.3852038329998777,
unstable,NA,stim_set/easy-77.png,331.011278875,331.9852248330001,fall,right,335.0017546250001,correct,0.9803439170000274,
unstable,NA,stim_set/hard-371.png,335.0388024160002,335.8434815410001,fall,right,338.85953533300017,incorrect,0.8100834580000082,
unstable,NA,stim_set/hard-556.png,338.9024272910001,341.376953041,stand,left,344.39265016600007,correct,2.4804573339999934,
unstable,NA,stim_set/hard-590.png,344.43974575000016,345.71859970800006,fall,right,348.73461587500015,correct,1.2847189999999955,
unstable,NA,stim_set/easy-vcom=4-4.png,348.7783972500001,349.701958958,fall,right,352.71781320800005,correct,0.929444667000098,
unstable,NA,stim_set/hard-vcom=2-144.png,352.7562710000002,354.08503095800006,stand,left,357.10167041600016,incorrect,1.3350470410000526,
unstable,NA,stim_set/easy-vcom=1-145.png,357.14792454100007,358.211615208,stand,left,361.232695166,correct,1.0750310839998747,
unstable,NA,stim_set/hard-21.png,361.27580112500004,363.4620372910001,stand,left,366.483368833,correct,2.1975482909999755,
unstable,NA,stim_set/hard-82.png,366.530111583,368.01180979100013,fall,right,371.03335733300014,incorrect,1.4929720000000088,
unstable,NA,stim_set/hard-345.png,371.07704025,371.9768133330001,fall,right,374.99320925000006,correct,0.9057368329999917,
unstable,NA,stim_set/hard-vcom=2-20.png,375.043113083,376.0684939580001,stand,left,379.08539662500016,correct,1.0316480419999152,
unstable,NA,stim_set/easy-vcom=3-136.png,379.126759708,381.6453662910001,stand,left,384.6667080000002,correct,2.529719541999839,
unstable,NA,stim_set/easy-13.png,384.71524245800015,385.65357500000005,fall,right,388.674538,correct,0.9491739170000528,
unstable,NA,stim_set/hard-2.png,388.7208137910002,391.75360754100006,stand,left,394.774776041,correct,3.0440256669999144,
stable,NA,stim_set/easy-344.png,5.554016125000089,7.914622708000024,fall,right,10.93561112500015,correct,2.3704927500000395,
stable,NA,stim_set/easy-vcom=3-106.png,10.979808375000175,11.889390000000049,stand,left,14.91055150000011,correct,0.9206607499997972,
stable,NA,stim_set/easy-122.png,14.954672667000068,15.764388250000138,fall,right,18.786212792000015,incorrect,0.8210437499999443,
stable,NA,stim_set/hard-vcom=2-100.png,18.830116208000163,19.814299708000135,stand,left,22.83555575000014,correct,0.9953145419999601,
stable,NA,stim_set/hard-369.png,22.87286604200017,24.37259549999999,fall,right,27.394480333000047,correct,1.5105971670000145,
stable,NA,stim_set/hard-vcom=3-143.png,27.43816158300001,30.03787516700004,fall,right,33.053750917000116,incorrect,2.605482166999991,
stable,NA,stim_set/easy-195.png,33.09807862499997,33.99594816700005,fall,right,37.01292929200008,correct,0.9039881249998416,
stable,NA,stim_set/hard-vcom=1-95.png,37.056693542000176,38.85464049999996,stand,left,41.87127108300001,correct,1.8044114589999936,
stable,NA,stim_set/hard-492.png,41.917110458000025,43.246293166999976,stand,left,46.26130012500016,correct,1.3342562919999637,
stable,NA,stim_set/easy-vcom=3-121.png,46.307216917000005,49.45440329200005,fall,right,52.47070925000003,correct,3.1535574579997956,
stable,NA,stim_set/easy-8.png,52.512675583000146,53.38782141700017,fall,right,56.40363795799999,correct,0.8814372920001006,
stable,NA,stim_set/easy-11.png,56.44690400000013,57.196142250000094,fall,right,60.212787583000136,correct,0.7556243750000249,
stable,NA,stim_set/hard-vcom=4-23.png,60.256824625000036,61.114215375000185,stand,left,64.1352212920001,correct,0.8688678749999781,
stable,NA,stim_set/hard-vcom=3-82.png,64.18184100000008,65.12114199999996,stand,left,68.13709729200013,correct,0.9449432919998344,
stable,NA,stim_set/hard-410.png,68.18446908300007,71.1124413330001,stand,left,74.12916141699998,incorrect,2.93463629200005,
stable,NA,stim_set/hard-576.png,74.16679124999996,77.92135633300018,stand,left,80.93784929200001,correct,3.760707583000112,
stable,NA,stim_set/easy-239.png,80.98386329200002,81.8963845830001,fall,right,84.91262395800004,correct,0.918839374999834,
stable,NA,stim_set/hard-vcom=3-145.png,84.95025808300011,86.47955858299997,stand,left,89.49550729200018,incorrect,1.5350259580000056,
stable,NA,stim_set/hard-vcom=1-130.png,89.53869554200014,91.76282475000016,fall,right,94.77916445799997,incorrect,2.230464249999841,
stable,NA,stim_set/easy-vcom=1-87.png,94.82570362499996,98.65463233300011,stand,left,101.67047750000006,correct,3.834585832999892,
stable,NA,stim_set/hard-vcom=4-132.png,101.71293687499997,102.61289279200014,fall,right,105.62902287500015,incorrect,0.9059970419998535,
stable,NA,stim_set/hard-599.png,105.66632762500012,106.85615895800015,stand,left,109.8772825420001,correct,1.2005627500000173,
stable,NA,stim_set/easy-233.png,109.92546370800005,110.98969787500005,fall,right,114.01045633300009,correct,1.0750670410000112,
stable,NA,stim_set/hard-214.png,114.05769862500006,116.56439383300017,stand,left,119.58597312500001,correct,2.5178455829998256,
stable,NA,stim_set/easy-228.png,119.62391004200003,120.48175641700004,fall,right,123.50236762500003,correct,0.8680892919999224,
unstable,stand,stim_set/hard-82.png,135.94852416699996,138.0712994170001,fall,right,141.087276708,incorrect,2.1275923750001766,
unstable,stand,stim_set/hard-439.png,141.12990270800015,142.08807045800017,fall,right,145.1035138750001,correct,0.9639632090002124,
unstable,stand,stim_set/easy-vcom=3-136.png,145.1435200830001,147.14629483300018,fall,right,150.16309045800017,incorrect,2.0090494169999147,
unstable,stand,stim_set/easy-vcom=1-145.png,150.20729037500018,151.08927700000004,stand,left,154.11048341700007,correct,0.893395000000055,
unstable,stand,stim_set/hard-2.png,154.15525524999998,155.75468279200004,stand,left,158.77098662499998,correct,1.6053638329999558,
unstable,stand,stim_set/hard-vcom=3-100.png,158.812923833,159.81293375000018,stand,left,162.82981183300012,incorrect,1.006125333,
unstable,stand,stim_set/hard-vcom=1-5.png,162.8716777080001,164.83129966700017,stand,left,167.852206583,correct,1.9710307920001924,
unstable,stand,stim_set/hard-vcom=2-144.png,167.88870920800014,169.68151083300017,stand,left,172.70225095800015,incorrect,1.8034349580000253,
unstable,stand,stim_set/hard-21.png,172.74374979200002,174.39610633300003,stand,left,177.41299408300006,correct,1.6591979590000392,
unstable,stand,stim_set/hard-345.png,177.45511891700016,178.46481633300004,fall,right,181.48625395800013,correct,1.020836417000055,
unstable,stand,stim_set/easy-121.png,181.53310695799996,182.36274525,fall,right,185.37892966699997,incorrect,0.8359354579999945,
unstable,stand,stim_set/hard-552.png,185.4237377920001,188.30465041700018,stand,left,191.32090995800013,correct,2.8873354580000523,
unstable,stand,stim_set/hard-271.png,191.36674408300019,194.82137416700016,stand,left,197.8374133330001,correct,3.460474250000061,
unstable,stand,stim_set/hard-371.png,197.87375954200002,198.73148466700013,fall,right,201.75222662500005,incorrect,0.8684700420001263,
unstable,stand,stim_set/hard-590.png,201.79691304200014,203.11502866700016,fall,right,206.13577787500003,correct,1.3289107919999879,
unstable,stand,stim_set/easy-vcom=4-19.png,206.18170991700003,207.36479750000012,stand,left,210.38591633300007,incorrect,1.1939244579998558,
unstable,stand,stim_set/easy-77.png,210.42815466700017,211.70485066700007,fall,right,214.720636583,correct,1.2824703750000026,
unstable,stand,stim_set/hard-vcom=2-20.png,214.7672607080001,215.73166100000003,stand,left,218.752434708,correct,0.9749544159999459,
unstable,stand,stim_set/hard-382.png,218.78852362500015,221.131422875,stand,left,224.15264524999998,correct,2.353342207999958,
unstable,stand,stim_set/hard-388.png,224.1890215830001,227.08955754199997,stand,left,230.11092470800008,correct,2.911789249999856,
unstable,stand,stim_set/hard-442.png,230.15722241700018,231.2044699170001,fall,right,234.221460042,incorrect,1.0540127500000835,
unstable,stand,stim_set/hard-432.png,234.26760758299997,235.14640995800005,fall,right,238.16232875000014,correct,0.8850025419999383,
unstable,stand,stim_set/easy-13.png,238.208592792,239.02340912500017,fall,right,242.043876833,correct,0.8250246249999691,
unstable,stand,stim_set/easy-vcom=4-4.png,242.08598900000015,242.873424958,fall,right,245.89405754200016,correct,0.7981165830001373,
unstable,stand,stim_set/hard-556.png,245.935296375,248.21320679200016,stand,left,251.22998833300016,correct,2.284331249999923,
unstable,fall,stim_set/hard-vcom=2-20.png,266.24509612500015,267.6064415830001,stand,left,270.6275283330001,correct,1.3713198330001433,
unstable,fall,stim_set/hard-271.png,270.6729425420001,271.99685783300015,stand,left,275.012577833,correct,1.329279791999852,
unstable,fall,stim_set/hard-590.png,275.05741383300006,276.20496337500003,fall,right,279.22123320800006,correct,1.1535553329999857,
unstable,fall,stim_set/hard-2.png,279.26627795800005,281.797642042,fall,right,284.819138458,incorrect,2.5426134580000053,
unstable,fall,stim_set/hard-552.png,284.8637403330001,285.92374725000013,stand,left,288.94471762500007,correct,1.070776917000103,
unstable,fall,stim_set/easy-vcom=3-136.png,288.98476433300016,291.28817737500003,fall,right,294.304230083,incorrect,2.3091994579999664,
unstable,fall,stim_set/easy-vcom=1-145.png,294.348450708,295.24660295800004,stand,left,298.2624786670001,correct,0.9041109170000254,
unstable,fall,stim_set/hard-vcom=3-100.png,298.30447970800014,299.71497854200015,stand,left,302.736753292,incorrect,1.4215431659999922,
unstable,fall,stim_set/hard-442.png,302.78332125,305.28833058300006,fall,right,308.3044057500001,incorrect,2.5105561670000043,
unstable,fall,stim_set/easy-vcom=4-4.png,308.347215583,309.1816953750001,fall,right,312.2032410420002,correct,0.845978667000054,
unstable,fall,stim_set/hard-345.png,312.24548841700016,315.0400548750001,fall,right,318.06066345800014,correct,2.805615208000063,
unstable,fall,stim_set/easy-vcom=4-19.png,318.10642154200013,319.6548730000002,stand,left,322.67132425,incorrect,1.5543870409999272,
unstable,fall,stim_set/hard-vcom=2-144.png,322.7075480420001,326.7466591250002,stand,left,329.76326737500017,incorrect,4.045259209000051,
unstable,fall,stim_set/hard-556.png,329.803935875,332.230067083,stand,left,335.2456588330001,correct,2.432141374999901,
unstable,fall,stim_set/easy-121.png,335.2921738750001,336.281623375,fall,right,339.30356795800003,incorrect,1.0003090000000157,
unstable,fall,stim_set/hard-21.png,339.3451532920001,341.90685995800004,stand,left,344.92812783299996,correct,2.5724201670000184,
unstable,fall,stim_set/hard-382.png,344.96436266700016,348.02357087500013,stand,left,351.04461145799996,correct,3.070396374999973,
unstable,fall,stim_set/easy-77.png,351.08691216700004,352.34822966700017,fall,right,355.36977104200014,correct,1.2718100409999806,
unstable,fall,stim_set/easy-13.png,355.41595362500016,357.22346345799997,fall,right,360.2444041250001,correct,1.8183813749999445,
unstable,fall,stim_set/hard-vcom=1-5.png,360.286144167,362.023609417,fall,right,365.04414054200015,incorrect,1.7481886250000116,
unstable,fall,stim_set/hard-432.png,365.09012995800003,365.938396583,fall,right,368.954280833,correct,0.8538406659999964,
unstable,fall,stim_set/hard-388.png,368.99041083300017,371.3237726670002,stand,left,374.344793792,correct,2.344385624999859,
unstable,fall,stim_set/hard-439.png,374.3875585420001,375.213153833,fall,right,378.22954516699997,correct,0.8315985830001864,
unstable,fall,stim_set/hard-371.png,378.2658811670001,379.5634585,fall,right,382.579841083,incorrect,1.3039144159999978,
unstable,fall,stim_set/hard-82.png,382.62451050000004,384.923705167,stand,left,387.9444902500002,correct,2.3096423749998394,
stable,NA,stim_set/hard-214.png,2.5208025839999664,3.6848270840000623,stand,left,6.7063891669999975,correct,1.1741483749999588,
stable,NA,stim_set/easy-195.png,6.748350542000026,7.550293667000005,fall,right,10.5663616249999,correct,0.8078752500000519,
stable,NA,stim_set/easy-233.png,10.613669500000015,11.566597666999996,fall,right,14.583097292000048,correct,0.9589719169998716,
stable,NA,stim_set/hard-vcom=3-82.png,14.627795417000016,15.485118249999914,stand,left,18.506274291999944,correct,0.8683165830000235,
stable,NA,stim_set/hard-492.png,18.549893874999952,19.675211792000027,stand,left,22.69217291699988,correct,1.1318566249999549,
stable,NA,stim_set/easy-11.png,22.73481204199993,23.56834116699997,fall,right,26.589603459000045,correct,0.8449172499999804,
stable,NA,stim_set/hard-vcom=3-143.png,26.631199083999945,28.818790333999914,stand,left,31.83954749999998,correct,2.1986201669999446,
stable,NA,stim_set/easy-vcom=3-121.png,31.884837542000014,35.30222745900005,fall,right,38.32288358400001,correct,3.4280494580000322,
stable,NA,stim_set/hard-vcom=3-145.png,38.359046584,40.10850216699987,stand,left,43.12482095900009,incorrect,1.7554516249999779,
stable,NA,stim_set/hard-576.png,43.16130300000009,45.20871349999993,fall,right,48.22523520899995,incorrect,2.0535805829999845,
stable,NA,stim_set/hard-vcom=1-130.png,48.26681895899992,51.201859541999966,fall,right,54.223097916999905,incorrect,2.9460571670001627,
stable,NA,stim_set/easy-239.png,54.26749041700009,55.36696683399987,fall,right,58.38283374999992,correct,1.1048203750001448,
stable,NA,stim_set/easy-344.png,58.42426691700007,60.20024466699988,fall,right,63.21570791699992,correct,1.781748749999906,
stable,NA,stim_set/easy-122.png,63.25798499999996,64.04389283399996,fall,right,67.06530750000002,incorrect,0.796864042000152,
stable,NA,stim_set/hard-vcom=4-23.png,67.10780066699999,68.29181741699995,stand,left,71.30901074999997,correct,1.1910427079999408,
stable,NA,stim_set/hard-599.png,71.34516250000001,72.80241762500009,stand,left,75.82305337499997,correct,1.4677317079999739,
stable,NA,stim_set/hard-vcom=4-132.png,75.86385279199999,77.6270891669999,stand,left,80.64863558399998,correct,1.7740187919998789,
stable,NA,stim_set/hard-vcom=1-95.png,80.69053262500006,85.017015292,stand,left,88.03311904199995,correct,4.331980584000121,
stable,NA,stim_set/hard-369.png,88.0693450839999,90.43372429200008,fall,right,93.449750042,correct,2.3701990829999886,
stable,NA,stim_set/easy-vcom=3-106.png,93.49153754200006,94.56677141699993,stand,left,97.58336704199996,correct,1.0816870000001018,
stable,NA,stim_set/easy-vcom=1-87.png,97.62905662499998,100.63372183399997,fall,right,103.65016650000007,incorrect,3.0106889159999355,
stable,NA,stim_set/hard-vcom=2-100.png,103.69295591700006,104.85235941699989,stand,left,107.87348041699988,correct,1.1702210000000832,
stable,NA,stim_set/easy-8.png,107.91416887500009,108.77668237500006,fall,right,111.79787404199988,correct,0.8740425000000869,
stable,NA,stim_set/easy-228.png,111.83444966699994,112.73376291699992,fall,right,115.74918724999998,correct,0.9052470410001661,
stable,NA,stim_set/hard-410.png,115.79549370900008,117.92546833399979,stand,left,120.94110445899992,incorrect,2.1356588750002174,
stable,stand,stim_set/hard-vcom=4-23.png,134.94906412500018,136.2005347500001,stand,left,139.217256917,correct,1.256975916999636,
stable,stand,stim_set/easy-239.png,139.26135762499985,140.3587450839998,fall,right,143.3755534999998,correct,1.1037179170002673,
stable,stand,stim_set/easy-344.png,143.41753458400012,144.34197358400002,fall,right,147.35767916700001,correct,0.9300152499999967,
stable,stand,stim_set/hard-vcom=4-132.png,147.39869020899982,148.58554600000002,stand,left,151.606581709,correct,1.1975260419999358,
stable,stand,stim_set/easy-8.png,151.64737033400002,152.48387183399996,fall,right,155.49977566699977,correct,0.8419701669999995,
stable,stand,stim_set/easy-vcom=3-106.png,155.54169587499996,156.6521839999998,stand,left,159.6734027089999,correct,1.1215130839996164,
stable,stand,stim_set/easy-233.png,159.71960987499983,160.5254957499999,fall,right,163.5413596249998,correct,0.8119045830003415,
stable,stand,stim_set/easy-122.png,163.58398733399986,164.45879279199994,fall,right,167.47466599999984,incorrect,0.8806209169997601,
stable,stand,stim_set/hard-vcom=3-143.png,167.51628141700007,168.66720445899978,fall,right,171.68343012499986,incorrect,1.1569129169997723,
stable,stand,stim_set/hard-369.png,171.71996116700006,172.5270092090002,fall,right,175.54834270900005,correct,0.8178570829995806,
stable,stand,stim_set/easy-228.png,175.58433274999993,176.6939414169999,fall,right,179.71512454199978,correct,1.1206151249998584,
stable,stand,stim_set/easy-vcom=1-87.png,179.76081966700008,181.35881995900013,stand,left,184.37533766699994,correct,1.6042187080001895,
stable,stand,stim_set/hard-vcom=3-82.png,184.41991674999986,185.41725129200017,stand,left,188.43339791699987,correct,1.0032090419999804,
stable,stand,stim_set/hard-599.png,188.46940375000008,189.51708616700012,stand,left,192.53343983399986,correct,1.0541259999999966,
stable,stand,stim_set/hard-410.png,192.57928641700005,194.10876033399995,stand,left,197.12569612499988,incorrect,1.5361407919999692,
stable,stand,stim_set/easy-195.png,197.16796208399978,198.19187729200007,fall,right,201.20833016699976,correct,1.0303026249998766,
stable,stand,stim_set/hard-vcom=2-100.png,201.25121941700013,202.3254837920001,stand,left,205.34197504200006,correct,1.0804532920001293,
stable,stand,stim_set/hard-214.png,205.38799533399992,206.43554312499987,stand,left,209.45643916699987,correct,1.0585143749999588,
stable,stand,stim_set/hard-492.png,209.5000322919998,210.73559533399998,stand,left,213.75709070900007,correct,1.2463029579998874,
stable,stand,stim_set/easy-11.png,213.7990568749999,214.68569462499977,fall,right,217.7068324999998,correct,0.8970394580001084,
stable,stand,stim_set/hard-vcom=3-145.png,217.74291533400014,220.54226241699985,stand,left,223.55838716699986,incorrect,2.805222541999683,
stable,stand,stim_set/hard-vcom=1-95.png,223.60043974999985,224.60061704199984,stand,left,227.61764974999983,correct,1.0059589590000542,
stable,stand,stim_set/hard-576.png,227.6539650000002,229.3089662089999,fall,right,232.32463600000005,incorrect,1.6607632079999348,
stable,stand,stim_set/hard-vcom=1-130.png,232.36631395900008,234.82742520899978,fall,right,237.84915687499984,incorrect,2.472277709000082,
stable,stand,stim_set/easy-vcom=3-121.png,237.893794459,240.99223970900016,fall,right,244.00907087500013,correct,3.1045080419999067,
unstable,NA,stim_set/hard-vcom=1-92.png,262.5707371249998,264.342005709,fall,right,267.35817674999976,correct,1.7761030829997253,
unstable,NA,stim_set/hard-vcom=4-147.png,267.4067052500002,268.3340068340001,stand,left,271.35005291699986,correct,0.9334077499997875,
unstable,NA,stim_set/hard-vcom=4-22.png,271.3987971670001,272.4089590840001,stand,left,275.42566362499997,correct,1.0160996670001623,
unstable,NA,stim_set/easy-vcom=2-73.png,275.46853908399976,277.1672904589998,fall,right,280.184270167,correct,1.7050611250001566,
unstable,NA,stim_set/easy-318.png,280.23053437500016,281.4440319170001,fall,right,284.46523525,correct,1.2246694590003244,
unstable,NA,stim_set/hard-441.png,284.50727087500013,286.65897470899995,fall,right,289.67494020900017,correct,2.157394207999914,
unstable,NA,stim_set/hard-286.png,289.723269459,290.900712292,stand,left,293.91657841699976,correct,1.1831144170000698,
unstable,NA,stim_set/hard-600.png,293.9537669590002,295.085950209,stand,left,298.1068527089999,correct,1.14314129100012,
unstable,NA,stim_set/easy-411.png,298.1545197920002,299.1940257089998,fall,right,302.2147522920002,correct,1.0504214580000735,
unstable,NA,stim_set/easy-304.png,302.2611864170001,303.1437780419999,fall,right,306.16510220899977,incorrect,0.8938039579998076,
unstable,NA,stim_set/easy-vcom=1-12.png,306.2130177920001,308.44246558400005,stand,left,311.4583867499998,correct,2.2351789580002333,
unstable,NA,stim_set/hard-280.png,311.50626666699986,314.9937522920002,fall,right,318.01498408400016,incorrect,3.498397040999862,
unstable,NA,stim_set/hard-vcom=2-95.png,318.05246895899995,320.0257691250001,stand,left,323.04196504200013,correct,1.979551542000081,
unstable,NA,stim_set/hard-555.png,323.08588833399995,323.98401249999984,stand,left,327.00013349999995,correct,0.9041643340001428,
unstable,NA,stim_set/hard-vcom=4-27.png,327.04850187499983,329.4008261669999,fall,right,332.4166752089998,correct,2.3584475840002597,
unstable,NA,stim_set/hard-78.png,332.46287579199975,333.81747599999994,stand,left,336.8334400000001,correct,1.3607109999998102,
unstable,NA,stim_set/easy-586.png,336.87998466700014,337.9691260000002,fall,right,340.99018012500005,correct,1.1004051250001794,
unstable,NA,stim_set/hard-vcom=3-142.png,341.03807766700015,343.802615459,stand,left,346.8241879999998,correct,2.7754579170000397,
unstable,NA,stim_set/easy-542.png,346.8715527920001,347.77573237499996,fall,right,350.79196637500013,correct,0.9109774170001401,
unstable,NA,stim_set/easy-28.png,350.8379802500001,352.852794959,fall,right,355.8745904169998,correct,2.0257828750000044,
unstable,NA,stim_set/hard-vcom=4-88.png,355.91785304200016,357.152439875,stand,left,360.1734818749999,correct,1.2457786250001845,
unstable,NA,stim_set/easy-164.png,360.2214059999999,361.2257793749998,fall,right,364.24222666699984,correct,1.0102483330001633,
unstable,NA,stim_set/hard-vcom=4-139.png,364.28609170899995,365.25919624999983,stand,left,368.275372459,correct,0.97946279100006,
