batch_type,motivation,towers,trial_start,stim_on,choice,key,trial_end,acc,rt,score
stable,NA,stim_set/hard-410.png,2.718264208000619,7.729463333002059,NA,NA,13.253558374999557,,,213.0
stable,NA,stim_set/hard-vcom=3-143.png,13.29882804099907,16.352850708004553,stand,left,19.36945445799938,correct,3.0593538750035805,
stable,NA,stim_set/hard-369.png,19.407653916001436,23.29614237500209,stand,left,26.317746332999377,incorrect,3.8994319169942173,
stable,NA,stim_set/hard-vcom=4-132.png,26.360642625004402,29.98615108300146,stand,left,33.00231829100085,correct,3.6313363750014105,
stable,NA,stim_set/hard-vcom=2-100.png,33.047363500001666,35.604482540999015,stand,left,38.62620949999837,correct,2.568529167001543,
stable,NA,stim_set/easy-228.png,38.66449100000318,41.619584166001005,fall,right,44.63603941600013,correct,2.960984165998525,
stable,NA,stim_set/easy-vcom=3-121.png,44.68273245800083,49.18613066599937,fall,right,52.20285862500168,correct,4.509233665994543,
stable,NA,stim_set/hard-576.png,52.241568249999546,57.2042112909985,fall,right,60.22539658300229,incorrect,4.973373332999472,
stable,NA,stim_set/easy-vcom=1-87.png,60.27241787499952,65.27927725000336,NA,NA,69.51606424999773,,,
stable,NA,stim_set/easy-8.png,69.55903891599883,71.58634020799946,fall,right,74.6022150830031,correct,2.0331311660047504,
stable,NA,stim_set/hard-599.png,74.64006474999769,76.50456191600097,stand,left,79.5256164579987,correct,1.8756328329982352,
stable,NA,stim_set/hard-492.png,79.57119491600315,81.71111295800074,stand,left,84.72745262500393,correct,2.146116500000062,
stable,NA,stim_set/easy-11.png,84.7717047910046,86.27937037499942,fall,right,89.3010623750015,correct,1.518617957997776,
stable,NA,stim_set/hard-214.png,89.34916691599938,90.70288512499974,stand,left,93.71960804099945,correct,1.359694999999192,
stable,NA,stim_set/hard-vcom=1-130.png,93.76290454099944,96.61962470800063,fall,right,99.63568254100392,incorrect,2.862784292003198,
stable,NA,stim_set/easy-239.png,99.6819019579998,101.37128154100355,fall,right,104.39322595800331,correct,1.7004255000065314,
stable,NA,stim_set/easy-122.png,104.43791604100261,105.786336707999,fall,right,108.80215499999758,incorrect,1.3540851249999832,
stable,NA,stim_set/hard-vcom=3-145.png,108.83929599999828,111.06962983300036,stand,left,114.08866045800096,incorrect,2.2366055000020424,
stable,NA,stim_set/hard-vcom=1-95.png,114.13248600000225,117.88608804099931,stand,left,120.90332029099955,correct,3.7598074170018663,
stable,NA,stim_set/hard-vcom=4-23.png,120.94742958300048,124.11946833300317,stand,left,127.13637862500036,correct,3.1784663330035983,
stable,NA,stim_set/easy-233.png,127.1840925409997,128.97115245799796,fall,right,131.9923460830032,correct,1.7979162499977974,
stable,NA,stim_set/hard-vcom=3-82.png,132.03884541599837,133.53637025000353,stand,left,136.5555085829983,correct,1.503064042000915,
stable,NA,stim_set/easy-344.png,136.59897966599965,137.878114500003,fall,right,140.8942473749994,correct,1.2847655830046278,
stable,NA,stim_set/easy-195.png,140.9379112079987,142.911379707999,fall,right,145.92776075000438,correct,1.9795097500027623,
stable,NA,stim_set/easy-vcom=3-106.png,145.97136575000332,147.4300247909996,stand,left,150.45123937500466,correct,1.4692015830005403,
stable,fall,stim_set/easy-vcom=1-87.png,166.85535574999813,169.35315704099776,fall,right,172.36905187500088,incorrect,2.503151707998768,
stable,fall,stim_set/hard-vcom=3-145.png,172.40560187499796,175.01314266600093,stand,left,178.03435120799986,incorrect,2.6186966669993126,
stable,fall,stim_set/hard-vcom=4-23.png,178.07657699999982,180.3281332080005,stand,left,183.34413800000038,correct,2.2568134579996695,
stable,fall,stim_set/hard-vcom=1-95.png,183.38597579100315,187.6614129580048,stand,left,190.67779750000045,correct,4.281662624998717,
stable,fall,stim_set/easy-vcom=3-121.png,190.72279866600002,192.99484333299915,fall,right,196.01052320800227,correct,2.277686207999068,
stable,fall,stim_set/easy-233.png,196.0572133750029,197.7969464159978,fall,right,200.81765116599854,correct,1.749890332997893,
stable,fall,stim_set/easy-228.png,200.8535386250005,203.08664816599776,fall,right,206.1025455830022,correct,2.238588583000819,
stable,fall,stim_set/hard-492.png,206.14608204099932,208.86990162500297,stand,left,211.8864644580026,correct,2.7297041670026374,
stable,fall,stim_set/easy-11.png,211.92874375000247,213.87800541600154,fall,right,216.89467049999803,correct,1.9552174170021317,
stable,fall,stim_set/hard-vcom=2-100.png,216.93733333300042,218.19669637500192,stand,left,221.21839895800076,correct,1.270318041999417,
stable,fall,stim_set/hard-vcom=1-130.png,221.25999212500028,225.11142862500128,fall,right,228.12745333299972,incorrect,3.8571412910023355,
stable,fall,stim_set/easy-8.png,228.16794862499955,230.25320312500116,fall,right,233.26927816600073,correct,2.0907853329990758,
stable,fall,stim_set/easy-195.png,233.31121570800315,235.3716930829978,fall,right,238.39330750000227,correct,2.0718964590050746,
stable,fall,stim_set/hard-vcom=3-82.png,238.43827637500362,239.59650983299798,stand,left,242.61820879099832,correct,1.1691938329968252,
stable,fall,stim_set/easy-122.png,242.66047516599792,243.83659808299853,fall,right,246.85262375000457,incorrect,1.1819167909998214,
stable,fall,stim_set/hard-214.png,246.89865987499797,248.03803733300447,stand,left,251.0594633330038,correct,1.1502767499987385,
stable,fall,stim_set/hard-369.png,251.09591575000377,252.95508920800057,fall,right,255.97641641600057,correct,1.870088499999838,
stable,fall,stim_set/easy-344.png,256.0177837080046,258.6447132079993,fall,right,261.6609077079993,correct,2.632588417000079,
stable,fall,stim_set/hard-599.png,261.6966970830035,263.4949012500001,stand,left,266.5108023330031,correct,1.8038938750032685,
stable,fall,stim_set/hard-vcom=3-143.png,266.55251816599775,269.6877217500005,fall,right,272.70941508300166,incorrect,3.146622375003062,
stable,fall,stim_set/hard-410.png,272.75529108299816,274.9783129159987,stand,left,277.9948000830045,incorrect,2.2292699169993284,
stable,fall,stim_set/hard-vcom=4-132.png,278.0352531660028,281.4712415410031,fall,right,284.4931225830005,incorrect,3.447016291000182,
stable,fall,stim_set/easy-239.png,284.5372930829981,288.1966123750026,fall,right,291.21784441600175,correct,3.67003937499976,
stable,fall,stim_set/easy-vcom=3-106.png,291.25989862500137,292.4368247079983,stand,left,295.452985791002,correct,1.1826222079980653,
stable,fall,stim_set/hard-576.png,295.4891560410033,300.4964653749994,NA,NA,304.8848107080048,,,
unstable,fall,stim_set/hard-600.png,316.38308370800223,317.92849233299785,stand,left,320.94461299999966,correct,1.5509271249975427,
unstable,fall,stim_set/hard-vcom=4-147.png,320.99277129099937,322.23669470800087,stand,left,325.2532309160015,correct,1.2505123340015416,
unstable,fall,stim_set/hard-78.png,325.2993433330048,327.10338200000115,stand,left,330.1196142080007,correct,1.810070416999224,
unstable,fall,stim_set/easy-28.png,330.16561520800315,331.2299590410039,fall,right,334.2510906250027,correct,1.0744649580010446,
unstable,fall,stim_set/hard-vcom=1-92.png,334.29895945799944,335.7637119580031,fall,right,338.7843381249986,correct,1.4751073329971405,
unstable,fall,stim_set/hard-vcom=4-139.png,338.8285892080021,339.83821549999993,stand,left,342.86006616600207,correct,1.0203978749996168,
unstable,fall,stim_set/hard-vcom=4-27.png,342.90877029100375,345.7618331659978,stand,left,348.77755762499874,incorrect,2.8583090839965735,
unstable,fall,stim_set/hard-280.png,348.825326457998,351.28798858300433,fall,right,354.3092987909986,incorrect,2.4741082079999615,
unstable,fall,stim_set/easy-vcom=2-73.png,354.352284624998,358.35352933299873,fall,right,361.3691528749987,correct,4.006461167002271,
unstable,fall,stim_set/hard-286.png,361.41735999999946,362.88000654100324,stand,left,365.9012808749976,correct,1.4731742500007385,
unstable,fall,stim_set/hard-vcom=2-95.png,365.9385584160045,368.91185725000105,fall,right,371.92851850000443,incorrect,2.979285791996517,
unstable,fall,stim_set/hard-vcom=3-142.png,371.9764047080025,374.1534064160005,stand,left,377.16918483300105,correct,2.1823079170062556,
unstable,fall,stim_set/hard-14.png,377.2069800410027,379.1968366660003,stand,left,382.2182167080027,incorrect,2.001054833002854,
unstable,fall,stim_set/easy-318.png,382.2640262080022,384.3469370829989,fall,right,387.36822866600414,correct,2.09346779200132,
unstable,fall,stim_set/easy-411.png,387.4159899580045,392.413180208001,fall,right,395.43459829100175,correct,5.008359208004549,
unstable,fall,stim_set/easy-586.png,395.48083895799937,398.328476374998,fall,right,401.34441841600346,correct,2.8533084160008,
unstable,fall,stim_set/hard-440.png,401.38871591600036,403.34720395800105,fall,right,406.3674910000045,correct,1.9688210000022082,
unstable,fall,stim_set/easy-542.png,406.4142266659983,408.2619325830019,fall,right,411.2781516660034,correct,1.8534354579969659,
unstable,fall,stim_set/hard-vcom=4-88.png,411.320846583003,413.27990800000407,stand,left,416.30111549999856,correct,1.9704085830016993,
unstable,fall,stim_set/hard-441.png,416.34397691600316,420.7953199580006,stand,left,423.8116597910048,incorrect,4.4572558750005555,
unstable,fall,stim_set/easy-vcom=1-12.png,423.8591620830048,426.52193799999804,stand,left,429.5433982079994,correct,2.673662624998542,
unstable,fall,stim_set/hard-555.png,429.58682720800425,431.62168595800176,stand,left,434.6436908329997,correct,2.046202750003431,
unstable,fall,stim_set/easy-304.png,434.6893473750024,437.27158962500107,fall,right,440.2929650830047,incorrect,2.5932969999994384,
unstable,fall,stim_set/easy-164.png,440.3405225000024,442.9972977080033,fall,right,446.0182829999976,correct,2.6674865419990965,
unstable,fall,stim_set/hard-vcom=4-22.png,446.06670779100386,448.12039512499905,stand,left,451.13639383300324,correct,2.0594156669976655,
stable,stand,stim_set/hard-vcom=3-143.png,3.022940209004446,6.025865375006106,fall,right,9.042614084006345,incorrect,3.0094430839963024,
stable,stand,stim_set/hard-vcom=1-130.png,9.08452304200182,12.092762042004324,fall,right,15.108999250005581,incorrect,3.013960166994366,
stable,stand,stim_set/hard-369.png,15.145350375001726,17.66771308400348,fall,right,20.68389987500268,correct,2.5280547500005923,
stable,stand,stim_set/hard-599.png,20.720005000002857,22.217763500004367,stand,left,25.234772125004383,correct,1.5038134999995236,
stable,stand,stim_set/easy-8.png,25.275144834005914,26.751195417004055,fall,right,29.76751587500621,correct,1.4822686670013354,
stable,stand,stim_set/hard-214.png,29.813751375004358,31.16777704200649,stand,left,34.1836326670018,correct,1.3594578340052976,
stable,stand,stim_set/easy-344.png,34.224997292003536,35.90098575000593,fall,right,38.91730841700337,correct,1.6814537499958533,
stable,stand,stim_set/easy-vcom=3-121.png,38.96216145900689,41.78453075000289,stand,left,44.80038591700577,incorrect,2.8279974160031998,
stable,stand,stim_set/easy-239.png,44.84490308400564,46.52731470900471,fall,right,49.54928425000253,correct,1.6936466249972,
stable,stand,stim_set/hard-410.png,49.59509887500462,51.527915125006984,stand,left,54.5492321250058,incorrect,1.9433462919987505,
stable,stand,stim_set/hard-vcom=4-23.png,54.59181379200163,57.553143667006225,stand,left,60.573446542002785,correct,2.9714396670024144,
stable,stand,stim_set/easy-195.png,60.615448959004425,61.82603695900616,fall,right,64.84203350000462,correct,1.2160912499966798,
stable,stand,stim_set/easy-122.png,64.88437412500207,66.21928283400484,fall,right,69.24017033400014,incorrect,1.3456949590035947,
stable,stand,stim_set/easy-vcom=1-87.png,69.28552433400182,71.23449325000547,stand,left,74.25050945900148,correct,1.9543475000027684,
stable,stand,stim_set/easy-233.png,74.29728575000627,76.0507958340022,fall,right,79.06767345900153,correct,1.7594049589970382,
stable,stand,stim_set/hard-492.png,79.11152387500624,80.83430433400645,stand,left,83.85054575000686,correct,1.7285886660029064,
stable,stand,stim_set/hard-vcom=4-132.png,83.89100166700518,86.99248266700306,fall,right,90.00892333400407,incorrect,3.1075317909999285,
stable,stand,stim_set/hard-576.png,90.04528041700542,93.8780460840062,fall,right,96.89827537500241,incorrect,3.8429608329970506,
stable,stand,stim_set/hard-vcom=3-82.png,96.9428704170059,98.09271650000301,stand,left,101.10871191700426,correct,1.1554279169940855,
stable,stand,stim_set/hard-vcom=1-95.png,101.15061412500654,103.48611000000528,stand,left,106.50724650000484,correct,2.3460264160021325,
stable,stand,stim_set/easy-228.png,106.5436784170015,109.04286741700344,fall,right,112.05945212500228,correct,2.504922208005155,
stable,stand,stim_set/hard-vcom=3-145.png,112.09557433400187,114.57764941700589,stand,left,117.59860666700115,incorrect,2.49271262500406,
stable,stand,stim_set/easy-11.png,117.64083541700529,118.77748333400086,fall,right,121.79910866700084,correct,1.1474714590003714,
stable,stand,stim_set/hard-vcom=2-100.png,121.84220154200011,123.46776954200323,stand,left,126.48355383400485,correct,1.6305839580018073,
stable,stand,stim_set/easy-vcom=3-106.png,126.5255159590015,128.72604479200527,stand,left,131.74203116700664,correct,2.2061531670042314,
unstable,fall,stim_set/hard-78.png,151.04219995900348,153.30260249999992,fall,right,156.32356358400284,incorrect,2.271225584001513,
