batch_type,motivation,towers,trial_start,stim_on,choice,acc,rt,key,trial_end,score
unstable,NA,stim_set/easy-vcom=1-12.png,4.432022749999305,9.11159816700092,stand,correct,4.688639500000136,left,12.134966958001314,213.0
unstable,NA,stim_set/hard-vcom=3-142.png,12.183722249999846,14.359679666999,stand,correct,2.1814840419974644,left,17.375398749998567,
unstable,NA,stim_set/hard-vcom=4-22.png,17.423912582999037,19.93475670800035,stand,correct,2.5163492079991556,left,22.95138600000064,
unstable,NA,stim_set/easy-164.png,22.999646249998477,25.486352208001335,fall,correct,2.497973917001218,right,28.507635707999725,
unstable,NA,stim_set/easy-318.png,28.55406199999925,30.36100041700047,fall,correct,1.8180580830012332,right,33.38227441699928,
unstable,NA,stim_set/hard-vcom=4-88.png,33.42531500000041,34.85141837500123,stand,correct,1.4319020000002638,left,37.86757595800009,
unstable,NA,stim_set/hard-vcom=1-92.png,37.91574241700073,42.0035888329985,fall,correct,4.09808058300041,right,45.02428624999811,
unstable,NA,stim_set/hard-440.png,45.0687501249995,50.0760635000006,NA,,,NA,54.66218149999986,
unstable,NA,stim_set/hard-600.png,54.700134167000215,56.15144195799803,stand,correct,1.4572752919993945,left,59.16768766699897,
unstable,NA,stim_set/easy-304.png,59.21368699999948,60.39280662500096,fall,incorrect,1.1851703329994052,right,63.409316166998906,
unstable,NA,stim_set/hard-280.png,63.457041458001186,64.85970208299841,stand,correct,1.4087806249990535,left,67.87635045799834,
unstable,NA,stim_set/hard-vcom=4-147.png,67.92580066699884,68.87648645800073,stand,correct,0.9565818749979371,left,71.89299404199846,
unstable,NA,stim_set/hard-286.png,71.94113500000094,72.86815737500001,stand,correct,0.9324956249984098,left,75.88396629199997,
unstable,NA,stim_set/hard-vcom=2-95.png,75.92128129200137,76.73621695800102,stand,correct,0.8262514999987616,left,79.75757387499834,
unstable,NA,stim_set/easy-586.png,79.80342529200061,80.97647062499891,fall,correct,1.178850833002798,right,83.99279066699819,
unstable,NA,stim_set/hard-555.png,84.03675224999824,85.24487770799897,stand,correct,1.219292375000805,left,88.26617400000032,
unstable,NA,stim_set/hard-441.png,88.3082206250001,90.58455466699888,stand,incorrect,2.2822966249987076,left,93.60073079200083,
unstable,NA,stim_set/hard-78.png,93.64710966699931,94.9015076249998,stand,correct,1.2600420830021903,left,97.91808187499919,
unstable,NA,stim_set/easy-411.png,97.96559212500142,100.07829408299949,fall,correct,2.1234738330022083,right,103.09930154199901,
unstable,NA,stim_set/easy-28.png,103.14521304200025,104.31819641699985,fall,correct,1.179096167001262,right,107.33433891700042,
unstable,NA,stim_set/easy-542.png,107.38240408300044,108.76126925000062,fall,correct,1.3898917920014355,right,111.78318995800146,
unstable,NA,stim_set/hard-vcom=4-27.png,111.83189129200036,112.95992662500066,stand,incorrect,1.1338939589986694,left,115.9760994169992,
