batch_type,motivation,towers,trial_start,stim_on,choice,acc,rt,key,trial_end,score
stable,stand,stim_set/hard-vcom=3-82.png,5.636866584000018,8.722455834000357,fall,incorrect,3.0868630839995603,right,11.739394084001106,232.0
stable,stand,stim_set/hard-576.png,11.778929500000231,13.853904084000533,fall,incorrect,2.080409583999426,right,16.86979483399955,
stable,stand,stim_set/hard-vcom=4-23.png,16.913449749999927,20.372390374999668,fall,incorrect,3.46977437500027,right,23.39327591700021,
stable,stand,stim_set/hard-vcom=2-100.png,23.43764908400044,25.86176508400058,stand,correct,2.429795333000584,left,28.87757000000056,
stable,stand,stim_set/easy-11.png,28.92100333400049,30.220289500000945,fall,correct,1.304888624999876,right,33.235838624999815,
stable,stand,stim_set/easy-195.png,33.27908579200084,34.363718874999904,fall,correct,1.0958940419986902,right,37.38507516699974,
stable,stand,stim_set/hard-vcom=3-143.png,37.42840054199951,39.087069291999796,fall,incorrect,1.663952375000008,right,42.103014874999644,
stable,stand,stim_set/easy-233.png,42.151073000000906,43.578599583999676,fall,correct,1.4333220000007714,right,46.59454679200098,
stable,stand,stim_set/hard-vcom=1-130.png,46.637414667000485,48.84690208400025,fall,incorrect,2.2202230839993717,right,51.86796499999946,
stable,stand,stim_set/hard-492.png,51.913329084,54.311896834000436,stand,correct,2.4050434159998986,left,57.330607709000105,
stable,stand,stim_set/easy-228.png,57.36817400000109,58.469963208999616,fall,correct,1.107925290998537,right,61.48652562499956,
stable,stand,stim_set/hard-vcom=3-145.png,61.52393091700105,63.71344562500053,stand,incorrect,2.2008339580006577,left,66.73449237500063,
stable,stand,stim_set/easy-vcom=3-121.png,66.78041758400104,69.30358495899964,stand,incorrect,2.5290000839995628,left,72.31974575000095,
stable,stand,stim_set/easy-vcom=3-106.png,72.36315162500068,73.54684083400025,stand,correct,1.19494720900002,left,76.56821745900015,
stable,stand,stim_set/easy-122.png,76.61246883400054,77.8219742500005,fall,incorrect,1.2201837090015033,right,80.84246404199985,
stable,stand,stim_set/hard-214.png,80.88984225000058,82.21181429200078,stand,correct,1.3274900839987822,left,85.22767750000094,
stable,stand,stim_set/easy-vcom=1-87.png,85.27459266699952,87.37863858399942,fall,incorrect,2.1094881250010076,right,90.39471566700013,
stable,stand,stim_set/hard-410.png,90.4417862499995,91.98039908400096,stand,incorrect,1.5492491669992887,left,95.0014201670001,
stable,stand,stim_set/hard-vcom=1-95.png,95.0447882919998,97.02170704200034,stand,correct,1.9882280000001629,left,100.0433020420005,
stable,stand,stim_set/hard-369.png,100.08064787500007,103.73843579200002,fall,correct,3.668575249999776,right,106.75944637500106,
stable,stand,stim_set/hard-599.png,106.79685741700087,108.57014658400112,stand,correct,1.779037291998975,left,111.5860640840001,
stable,stand,stim_set/easy-344.png,111.6286455419995,114.85310874999959,fall,correct,3.2308343750009954,right,117.87003670900049,
stable,stand,stim_set/easy-239.png,117.91573954200067,119.86986095900102,fall,correct,1.96014975000071,right,122.88580558400099,
stable,stand,stim_set/easy-8.png,122.92735866700059,124.47847312500016,fall,correct,1.5564671249994717,right,127.4942668750009,
stable,stand,stim_set/hard-vcom=4-132.png,127.53603704200032,128.87168100000054,fall,incorrect,1.3467231659997196,right,131.8925339590005,
