batch_type,motivation,towers,trial_start,stim_on,choice,acc,rt,key,trial_end,score
stable,stand,stim_set/easy-31.png,8.37337416599621,10.380466875009006,fall,incorrect,2.0081132499908563,right,13.397359374997905,194.0
stable,stand,stim_set/hard-474.png,13.441369208012475,15.311442500009434,fall,correct,1.8758838750072755,right,18.327494958008174,
stable,stand,stim_set/hard-vcom=4-130.png,18.371643249993213,21.254676375014242,fall,correct,2.8942905839940067,right,24.2759152080107,
stable,stand,stim_set/easy-vcom=3-125.png,24.32419633300742,26.388463790994138,fall,incorrect,2.074963791994378,right,29.40967587500927,
stable,stand,stim_set/easy-vcom=1-73.png,29.447478457994293,30.670055458002025,stand,correct,1.2284687499923166,left,33.68654104101006,
stable,stand,stim_set/hard-vcom=4-45.png,33.73218354099663,35.52093345799949,fall,correct,1.8018079579924233,right,38.556054208020214,
stable,stand,stim_set/easy-vcom=1-83.png,38.593592958000954,39.603501583012985,stand,correct,1.01582875000895,left,42.61996591600473,
stable,stand,stim_set/easy-538.png,42.66241829100181,43.78660687501542,fall,correct,1.130184666981222,right,46.80267858301522,
stable,stand,stim_set/easy-63.png,46.8471155409934,47.59502966600121,fall,correct,0.7532723750045989,right,50.61193129100138,
stable,stand,stim_set/easy-280.png,50.65602308299276,51.403283082996495,fall,correct,0.7526790419942699,right,54.42016516599688,
stable,stand,stim_set/easy-vcom=4-126.png,54.468023082998116,59.23005495799589,stand,incorrect,4.773239707981702,left,62.25237879101769,
stable,stand,stim_set/hard-vcom=4-67.png,62.29633795801783,65.35472629099968,stand,incorrect,3.0695675419992767,left,68.37611804099288,
stable,stand,stim_set/hard-367.png,68.42038950001006,69.90530183300143,stand,correct,1.4954677500063553,left,72.9263812499994,
stable,stand,stim_set/easy-vcom=2-3.png,72.97202687500976,75.48001008300344,stand,incorrect,2.518981792003615,left,78.50152720801998,
stable,stand,stim_set/hard-570.png,78.54990587499924,79.65324237500317,stand,correct,1.10965812500217,left,82.6700331250031,
stable,stand,stim_set/hard-vcom=2-45.png,82.70719633300905,84.42185979100759,fall,correct,1.7254861670080572,right,87.44286020801519,
stable,stand,stim_set/hard-563.png,87.49126533299568,89.52001920799376,stand,correct,2.034315750002861,left,92.53634575000615,
stable,stand,stim_set/hard-vcom=1-3.png,92.58083275001263,94.22831062501064,stand,correct,1.653083459008485,left,97.24440645801951,
stable,stand,stim_set/easy-vcom=4-69.png,97.29150004099938,99.52005216601538,fall,correct,2.234942459006561,right,102.53693345800275,
stable,stand,stim_set/hard-40.png,102.58316041601938,106.37182250001933,stand,correct,3.799583749991143,left,109.39297712501138,
stable,stand,stim_set/hard-vcom=2-16.png,109.44182895802078,112.13052266600425,fall,incorrect,2.699412666988792,right,115.15176933299517,
stable,stand,stim_set/easy-vcom=3-142.png,115.19721191600547,119.22006433299975,fall,incorrect,4.028641833021538,right,122.2364120830025,
stable,stand,stim_set/easy-20.png,122.27998379099881,124.00354904099368,fall,correct,1.7292217499925755,right,127.01931145801791,
stable,stand,stim_set/easy-590.png,127.06731587499962,129.1801477500121,fall,correct,2.1236453330202494,right,132.20136999999522,
stable,stand,stim_set/hard-451.png,132.24730383299175,134.2200840410078,fall,correct,1.9785857090028003,right,137.23584416601807,
unstable,fall,stim_set/easy-13.png,182.00240741600282,183.7032505410025,fall,correct,1.7050675420032348,right,186.7195909160073,
unstable,fall,stim_set/hard-388.png,186.75770858299802,190.51181925000856,stand,correct,3.7597149170178454,left,193.52868950000266,
unstable,fall,stim_set/easy-121.png,193.57683491602074,197.21378962500603,fall,incorrect,3.647571292007342,right,200.23514158301987,
unstable,fall,stim_set/hard-590.png,200.28183716599597,201.6469040410011,fall,correct,1.37594637501752,right,204.6679753329954,
unstable,fall,stim_set/hard-552.png,204.7143944160198,207.5615476660023,stand,correct,2.8534752919804305,left,210.57873825001298,
unstable,fall,stim_set/hard-556.png,210.6218485830177,214.5368123750086,stand,correct,3.921156416006852,left,217.55334124999354,
unstable,fall,stim_set/easy-vcom=4-19.png,217.60070645800442,219.8133885000134,fall,correct,2.2238408330013044,right,222.83483437501127,
unstable,fall,stim_set/easy-vcom=1-145.png,222.88060070801293,224.51323375001084,stand,correct,1.6434094999858644,left,227.53461637499277,
unstable,fall,stim_set/hard-vcom=3-100.png,227.57834599999478,230.86363033301313,stand,incorrect,3.296339958993485,left,233.88451395800803,
unstable,fall,stim_set/hard-382.png,233.9219959579932,235.24508304099436,stand,correct,1.3282677919778507,left,238.26078279101057,
unstable,fall,stim_set/hard-432.png,238.3087819160137,239.37186320801266,fall,correct,1.0741624170041177,right,242.39334895799402,
unstable,fall,stim_set/easy-vcom=3-136.png,242.4345717910037,245.33673808301683,fall,incorrect,2.907828666997375,right,248.35283137499937,
unstable,fall,stim_set/hard-442.png,248.40038016601466,250.2532520829991,fall,incorrect,1.8590465419983957,right,253.26978262499324,
unstable,fall,stim_set/hard-vcom=1-5.png,253.31272466600058,256.26182679101476,stand,correct,2.9547440000169445,left,259.27838375000283,
unstable,fall,stim_set/hard-345.png,259.3214697079966,260.3285209159949,fall,correct,1.01250316601363,right,263.3447447080107,
unstable,fall,stim_set/hard-439.png,263.3886939160002,264.8118322500086,fall,correct,1.4286469999933615,right,267.8279226250015,
unstable,fall,stim_set/easy-vcom=4-4.png,267.87175120800384,268.82012762501836,fall,correct,0.9542571670026518,right,271.8369360830111,
unstable,fall,stim_set/hard-2.png,271.8825962500123,275.7617712079955,stand,correct,3.885035416984465,left,278.77789095800836,
unstable,fall,stim_set/hard-vcom=2-20.png,278.8244438749971,279.7535314580018,stand,correct,0.9352274580160156,left,282.76984291599365,
unstable,fall,stim_set/hard-82.png,282.81558337502065,287.8202366250043,NA,,,NA,293.52493441599654,
unstable,fall,stim_set/hard-21.png,293.56770658300957,296.1950953330088,stand,correct,2.6328135000076145,left,299.2115358330193,
unstable,fall,stim_set/hard-371.png,299.24849804100813,300.12011849999544,fall,incorrect,0.8776725420029834,right,303.1360051660158,
unstable,fall,stim_set/hard-vcom=2-144.png,303.17366475000745,304.7952630830114,fall,correct,1.6279550839972217,right,307.81154729099944,
unstable,fall,stim_set/easy-77.png,307.8550366249983,308.76357450001524,fall,correct,0.9200620409974363,right,311.7845762500074,
unstable,fall,stim_set/hard-271.png,311.8315961660119,313.76182054099627,fall,incorrect,1.9359752089949325,right,316.7776811250078,
stable,NA,stim_set/hard-599.png,372.99866995800403,376.47025591600686,stand,correct,3.4729706670041196,left,379.4866691660136,
stable,NA,stim_set/hard-vcom=4-132.png,379.52823187501053,380.55361895801616,fall,incorrect,1.0317008749989327,right,383.5700078330119,
stable,NA,stim_set/hard-vcom=3-82.png,383.6156791250105,385.8800449160044,stand,correct,2.275344249996124,left,388.9018882079981,
stable,NA,stim_set/hard-214.png,388.9495206660067,392.13830049999524,stand,correct,3.199843417009106,left,395.1599778330128,
stable,NA,stim_set/hard-vcom=1-95.png,395.20354524999857,396.57015204100753,fall,incorrect,1.3723699589900207,right,399.5862971250026,
stable,NA,stim_set/hard-vcom=3-143.png,399.6294681660074,401.3785157079983,fall,incorrect,1.754636333003873,right,404.3946498330042,
stable,NA,stim_set/hard-vcom=4-23.png,404.4387298329966,406.39723758300534,fall,incorrect,1.968814374995418,right,409.4178026659938,
stable,NA,stim_set/hard-vcom=3-145.png,409.45536216601613,412.3118364160182,fall,correct,2.861810375005007,right,415.3272892080131,
stable,NA,stim_set/easy-122.png,415.37120304099517,416.3550385000126,fall,incorrect,0.9943526669812854,right,419.3762119160092,
stable,NA,stim_set/hard-576.png,419.4141360000067,421.6118823750003,fall,incorrect,2.2036035410128534,right,424.62812579100137,
stable,NA,stim_set/easy-vcom=3-121.png,424.67446787501103,427.4284829160024,stand,incorrect,2.7597406250133645,left,430.44486275000963,
stable,NA,stim_set/easy-8.png,430.48699062500964,431.39655754101113,fall,correct,0.920721708011115,right,434.41766487501445,
stable,NA,stim_set/hard-vcom=1-130.png,434.46056066601886,437.446662708011,stand,correct,2.9972209999978077,left,440.46759220800595,
stable,NA,stim_set/easy-344.png,440.5101012499945,441.6867836250167,fall,correct,1.1827072500018403,right,444.70293483301066,
