batch_type,motivation,towers,trial_start,stim_on,choice,acc,rt,key,trial_end,score
stable,NA,stim_set/easy-11.png,2.709846915997332,4.2000688330008416,fall,correct,1.4935489159979625,right,7.218974415998673,219.0
stable,NA,stim_set/easy-vcom=3-106.png,7.263660208001966,12.191682707998552,stand,correct,4.933148167001491,left,15.207492540997919,
stable,NA,stim_set/hard-599.png,15.245056624997233,19.450046416000987,fall,incorrect,4.2105770419948385,right,22.466318540995417,
stable,NA,stim_set/hard-vcom=1-130.png,22.509340165997855,25.991525541001465,fall,incorrect,3.4881484170036856,right,29.01047395799833,
stable,NA,stim_set/hard-vcom=3-82.png,29.05693649999739,34.067628208002134,NA,,,NA,39.35937895799725,
stable,NA,stim_set/easy-233.png,39.40777433299809,40.59303454100154,fall,correct,1.1961952920028125,right,43.614214041001105,
stable,NA,stim_set/easy-195.png,43.65788679099933,44.983003458000894,fall,correct,1.331248999995296,right,47.999292332999175,
stable,NA,stim_set/easy-8.png,48.04158804100007,49.091646041000786,fall,correct,1.0553009169962024,right,52.10743691599782,
stable,NA,stim_set/easy-vcom=1-87.png,52.15423558299517,53.4934161659985,fall,incorrect,1.3497774169954937,right,56.514291166000476,
stable,NA,stim_set/easy-344.png,56.55753783299588,59.01857658299559,fall,correct,2.4718945840068045,right,62.03994799999782,
stable,NA,stim_set/hard-vcom=4-132.png,62.08174349999899,66.23339820800174,fall,incorrect,4.157175542000914,right,69.24999162500171,
stable,NA,stim_set/easy-239.png,69.29568866599584,72.03535345799901,fall,correct,2.7502048749956884,right,75.0559662500018,
stable,NA,stim_set/hard-492.png,75.1017203750016,76.9351713329961,stand,correct,1.8443939999997383,left,79.95632858300087,
stable,NA,stim_set/easy-vcom=3-121.png,80.00285054100095,81.91689712499647,fall,correct,1.919119625003077,right,84.93262524999591,
stable,NA,stim_set/hard-369.png,84.97007587499684,89.049806832998,stand,incorrect,4.085631624999223,left,92.06682666599954,
stable,NA,stim_set/hard-410.png,92.11471866600186,96.45026429100108,stand,incorrect,4.340890790997946,left,99.46623245799856,
stable,NA,stim_set/hard-vcom=3-145.png,99.50387362499896,103.50831050000124,stand,incorrect,4.01053333299933,left,106.52482887500082,
stable,NA,stim_set/hard-vcom=4-23.png,106.56850520800072,109.52669329100172,stand,correct,2.9690742079983465,left,112.54800320800132,
stable,NA,stim_set/hard-vcom=3-143.png,112.59143249999761,116.4016659580011,fall,incorrect,3.8214237919964944,right,119.42322362499544,
