batch_type,motivation,towers,trial_start,stim_on,choice,acc,rt,key,trial_end,score
stable,stand,stim_set/hard-vcom=1-95.png,8.42853241598641,12.054189165995922,stand,correct,3.6290539590117987,left,15.073177457990823,236.0
stable,stand,stim_set/easy-11.png,15.119513207988348,16.570456582994666,fall,correct,1.4572156249923864,right,19.58711491599388,
stable,stand,stim_set/easy-122.png,19.63142262499605,20.512628707991098,fall,incorrect,0.8863312079920433,right,23.528295832991716,
stable,stand,stim_set/hard-vcom=3-145.png,23.56684599998698,24.864233707994572,stand,incorrect,1.3082075419952162,left,27.88512645798619,
stable,stand,stim_set/hard-vcom=2-100.png,27.930317415986792,29.129191415995592,stand,correct,1.204902375000529,left,32.145557499999995,
stable,stand,stim_set/hard-410.png,32.19334224998602,34.47090312499495,stand,incorrect,2.283547416998772,left,37.487358582991874,
stable,stand,stim_set/hard-vcom=3-143.png,37.53081862498948,42.53908799999044,NA,,,NA,48.662936832988635,
stable,stand,stim_set/easy-228.png,48.70145916599722,49.68891891599924,fall,correct,0.9986972910119221,right,52.71036070799164,
stable,stand,stim_set/hard-vcom=4-23.png,52.756149458000436,53.61450212499767,stand,correct,0.8690423750085756,left,56.63595162499405,
stable,stand,stim_set/easy-8.png,56.67806949999067,57.62939520798682,fall,correct,0.9567877920053434,right,60.64534254099999,
stable,stand,stim_set/hard-vcom=4-132.png,60.68782487499993,62.17110154099646,fall,incorrect,1.4882705000054557,right,65.18700966599863,
stable,stand,stim_set/hard-492.png,65.23279075000028,66.11271699999634,stand,correct,0.8856841250089929,left,69.12889837499824,
stable,stand,stim_set/easy-vcom=3-121.png,69.17588324999087,70.65437508298783,stand,incorrect,1.484338000009302,left,73.67060120799579,
stable,stand,stim_set/easy-vcom=3-106.png,73.71471141598886,74.65582370798802,stand,correct,0.9519787500030361,left,77.67669433300034,
stable,stand,stim_set/hard-214.png,77.72465979099798,78.53959870799736,stand,correct,0.8257578749908134,left,81.5605802909995,
stable,stand,stim_set/easy-195.png,81.60381320799934,83.34778666599595,fall,correct,1.754619792001904,right,86.370475290998,
stable,stand,stim_set/easy-344.png,86.41358020799817,88.86268549998931,fall,correct,2.4544757080002455,right,91.87900349999836,
stable,stand,stim_set/hard-vcom=1-130.png,91.9222477079893,93.57112987499568,stand,correct,1.6542614999925718,left,96.58730266599741,
stable,stand,stim_set/easy-233.png,96.63501187499787,97.61294308298966,fall,correct,0.9838032919942634,right,100.62884245799796,
stable,stand,stim_set/easy-vcom=1-87.png,100.67634220799664,103.95452595798997,stand,correct,3.284006167014013,left,106.97072800000024,
stable,stand,stim_set/hard-576.png,107.00894408299064,108.78771283300011,stand,correct,1.7845079590042587,left,111.8037051249994,
stable,stand,stim_set/hard-vcom=3-82.png,111.84991024999181,112.61508974999015,stand,correct,0.7751500419981312,left,115.63641641598952,
stable,stand,stim_set/hard-369.png,115.67463054099062,117.3544069579948,stand,incorrect,1.685286708001513,left,120.37071554099384,
stable,stand,stim_set/hard-599.png,120.4083324999956,122.71291620799457,stand,correct,2.3098886660009157,left,125.72857629098871,
stable,stand,stim_set/easy-239.png,125.77477787499083,127.60438633299782,fall,correct,1.8360650840040762,right,130.62110012499033,
stable,NA,stim_set/hard-vcom=3-82.png,144.952954124994,145.76465070799168,stand,correct,0.8210989169892855,left,148.78590341599192,
stable,NA,stim_set/hard-vcom=4-23.png,148.8284948329965,149.83966891599994,stand,correct,1.0223612080008024,left,152.86167416599346,
