towers,bet,condition,iti,corr_choice,corr_key,difficulty,block_start,trial_start,stim_on,acc,rt,part_choice,part_key,confidence,trial_end,block_end,updated_score
stim_set/easy-vcom=3-142.png,none.png,unmotivated,2.75,fall,left,easy,3.625002136686817e-06,0.0027462500002002344,1.8325462920001883,incorrect,1.7769747909987927,stand,right,3,8.259536375000607,,225.0
stim_set/hard-vcom=4-75.png,none.png,unmotivated,2.5,fall,left,hard,,8.26077499999883,11.430733375000273,correct,3.11208829199677,fall,left,5,16.87970845900054,,
stim_set/hard-391.png,none.png,unmotivated,2.25,stand,right,hard,,16.88025958399885,19.557323291999637,incorrect,2.629575457998726,fall,left,5,24.109461833999376,,
stim_set/hard-564.png,none.png,unmotivated,3.75,stand,right,hard,,24.110033542001474,25.605727375001152,incorrect,1.4404915000013716,fall,left,5,32.03274370900181,,
stim_set/hard-244.png,none.png,unmotivated,3.25,stand,right,hard,,32.03329704200223,35.78896916699887,incorrect,3.69848529200317,fall,left,5,41.70982987499883,,
stim_set/hard-334.png,none.png,unmotivated,2.0,stand,right,hard,,41.71046170900081,45.92240862499966,correct,4.162205708002148,stand,right,3,50.90748991700093,,
stim_set/easy-vcom=1-87.png,none.png,unmotivated,3.0,fall,left,easy,,50.908003417000145,52.44731095899988,incorrect,1.4832536249996338,stand,right,2,58.908542125001986,,
stim_set/easy-vcom=2-20.png,none.png,unmotivated,2.25,fall,left,easy,,58.90907579200211,60.4472554999993,correct,1.486540875001083,fall,left,5,66.03739170900008,,
stim_set/hard-599.png,none.png,unmotivated,3.0,stand,right,hard,,66.0379648340022,68.05718912500015,correct,1.9784253340003488,stand,right,1,74.23642337500132,,
stim_set/easy-vcom=1-73.png,none.png,unmotivated,2.5,fall,left,easy,,74.23703179199947,76.84726041700196,correct,2.564078999999765,fall,left,5,82.37525404199914,,
stim_set/easy-344.png,none.png,unmotivated,4.0,stand,right,easy,,82.37581191700156,85.46402729200054,incorrect,3.036890667000989,fall,left,3,92.65094183399924,,
stim_set/easy-538.png,none.png,unmotivated,2.5,stand,right,easy,,92.6514915000007,95.2720822500014,correct,2.56925420799962,stand,right,5,100.05428945899985,,
stim_set/hard-78.png,none.png,unmotivated,2.25,stand,right,hard,,100.05493158399986,101.55707429199902,incorrect,1.4538010000032955,fall,left,5,106.42920575000244,,
stim_set/easy-280.png,none.png,unmotivated,3.0,stand,right,easy,,106.42992208400028,108.19724091700118,correct,1.71532145799938,stand,right,5,114.21884475000115,,
stim_set/easy-vcom=3-38.png,none.png,unmotivated,2.5,fall,left,easy,,114.21953266700075,115.53896204199918,correct,1.2626654999985476,fall,left,5,120.3033532920017,,
stim_set/hard-vcom=3-82.png,none.png,unmotivated,2.25,fall,left,hard,,120.30388412500179,121.65705133400115,correct,1.3029991250004969,fall,left,5,126.20457329200144,,
stim_set/hard-vcom=4-23.png,none.png,unmotivated,2.5,fall,left,hard,,126.20510583400028,128.36394966700027,correct,2.1071056250002584,fall,left,4,133.17487800000163,,
stim_set/easy-vcom=4-69.png,none.png,unmotivated,2.25,fall,left,easy,,133.17541616699964,135.223735167001,correct,1.9975385420002567,fall,left,5,140.2763699999996,,
stim_set/hard-vcom=3-34.png,none.png,unmotivated,2.0,fall,left,hard,,140.27693287500006,141.73069045900047,correct,1.3962474170002679,fall,left,5,146.1629691670023,,
stim_set/hard-492.png,none.png,unmotivated,2.0,stand,right,hard,,146.16350366700135,148.1305843750015,incorrect,1.9147038749979401,fall,left,5,152.4587109999993,,
stim_set/hard-600.png,none.png,unmotivated,2.5,stand,right,hard,,152.45925041699957,154.98891775000084,incorrect,2.484913915999641,fall,left,5,159.69527316699896,,
stim_set/hard-316.png,none.png,unmotivated,2.0,stand,right,hard,,159.695887959002,160.90522691700244,incorrect,1.1578949590002594,fall,left,5,165.21904654199898,,
stim_set/hard-vcom=2-20.png,none.png,unmotivated,2.25,fall,left,hard,,165.21969495899975,166.86422041699916,correct,1.5882666670004255,fall,left,5,171.45270520900158,,
stim_set/easy-vcom=4-126.png,none.png,unmotivated,2.5,fall,left,easy,,171.45324062500003,174.0819967919997,correct,2.5787500829974306,fall,left,5,178.8151973339991,,
stim_set/easy-77.png,none.png,unmotivated,3.0,stand,right,easy,,178.81571683400034,180.60548679199928,correct,1.7368130830000155,stand,right,4,186.27524229200208,,
