batch_type,motivation,towers,trial_start,stim_on,choice,acc,rt,key,trial_end,score
unstable,fall,stim_set/hard-vcom=4-139.png,10.44008945799942,13.395930916999532,stand,correct,2.9589632910001455,left,16.415267749999657,224.0
unstable,fall,stim_set/hard-78.png,16.46353341699978,19.529182749999563,stand,correct,3.071663833000457,left,22.545868332999817,
unstable,fall,stim_set/hard-vcom=3-142.png,22.59392362499966,24.770719041999655,fall,incorrect,2.1823522080003386,right,27.786541666999256,
unstable,fall,stim_set/hard-441.png,27.829029291999177,30.28899724999974,fall,correct,2.471010374999423,right,33.310034707999876,
unstable,fall,stim_set/hard-14.png,33.348055208000005,36.43039920799947,stand,incorrect,3.0936163749993284,left,39.45213762499952,
unstable,fall,stim_set/easy-411.png,39.500341832999766,40.904151582999475,fall,correct,1.4092253750004602,right,43.91994183299994,
unstable,fall,stim_set/easy-164.png,43.968240541999876,46.63034062499992,fall,correct,2.6734349170001224,right,49.65174174999993,
unstable,fall,stim_set/hard-vcom=4-147.png,49.70019595799931,52.16430729199965,stand,correct,2.4748661249996076,left,55.185355082999195,
unstable,fall,stim_set/hard-vcom=4-27.png,55.23446220799997,58.46245408300001,stand,incorrect,3.2337586249996093,left,61.47860466699967,
unstable,fall,stim_set/hard-440.png,61.52264558299976,64.7309115829994,fall,correct,3.2187320419998287,right,67.75182720799967,
unstable,fall,stim_set/hard-vcom=4-22.png,67.80002233300002,69.87927187499918,stand,correct,2.085545875000207,left,72.89601287499954,
unstable,fall,stim_set/easy-304.png,72.9418028329992,76.27097179199973,fall,incorrect,3.3349638330000744,right,79.2867854999995,
unstable,fall,stim_set/hard-vcom=1-92.png,79.3351332079992,82.3624964999999,stand,incorrect,3.0339379579991146,left,85.37953587499942,
unstable,fall,stim_set/hard-vcom=4-88.png,85.42286149999927,87.18073704199924,stand,correct,1.7687634169997182,left,90.20288733300004,
unstable,fall,stim_set/hard-555.png,90.24668750000001,93.68103616699955,stand,correct,3.445230082999842,left,96.70219316699968,
unstable,fall,stim_set/hard-600.png,96.73989325000002,100.73746504199971,stand,correct,4.003111375000117,left,103.753399833,
unstable,fall,stim_set/easy-vcom=1-12.png,103.8012309579999,106.60419112499949,stand,correct,2.8084986670000944,left,109.62063566699999,
unstable,fall,stim_set/hard-vcom=2-95.png,109.65829962499993,113.43769154199981,stand,correct,3.7849970420002137,left,116.4536396249996,
unstable,fall,stim_set/easy-586.png,116.49979512499976,117.93944345799991,fall,correct,1.4502569169999333,right,120.96035791699978,
unstable,fall,stim_set/easy-318.png,121.00650137499997,122.4042131669994,fall,correct,1.403699499999675,right,125.42107566699997,
unstable,fall,stim_set/easy-vcom=2-73.png,125.46399483299956,128.31269900000007,fall,correct,2.854436583000279,right,131.3288349579998,
unstable,fall,stim_set/hard-280.png,131.377145208,132.7392881249998,stand,correct,1.373135374999947,left,135.76056570799938,
unstable,fall,stim_set/easy-542.png,135.80720137499975,137.5561961249996,fall,correct,1.7600716670003749,right,140.5779039579993,
unstable,fall,stim_set/easy-28.png,140.62392424999962,142.86424787499982,fall,correct,2.2516296670000884,right,145.8864075419997,
unstable,fall,stim_set/hard-286.png,145.9349044999999,147.32269662499948,stand,correct,1.3994910000001255,left,150.34420558300008,
unstable,stand,stim_set/hard-441.png,163.2337787919996,166.23751795799944,fall,correct,3.008540499999981,right,169.25346874999923,
unstable,stand,stim_set/easy-304.png,169.29767404199993,170.73097929199957,fall,incorrect,1.4447037500003717,right,173.75217625000005,
unstable,stand,stim_set/hard-440.png,173.79475683300006,174.88140645799922,fall,correct,1.0966745830000946,right,177.9022471669996,
unstable,stand,stim_set/easy-542.png,177.94793820799987,179.1210119999996,fall,correct,1.178798709000148,right,182.1371224579998,
unstable,stand,stim_set/hard-286.png,182.18402995799988,183.2628118749999,stand,correct,1.0855797919994075,left,186.2817283330005,
unstable,stand,stim_set/hard-vcom=4-147.png,186.32888945800005,187.4644862919995,stand,correct,1.1460477500004345,left,190.48534775000007,
unstable,stand,stim_set/hard-vcom=4-27.png,190.53211383300004,192.7142635830005,fall,correct,2.193303833000755,right,195.73638391699933,
unstable,stand,stim_set/easy-vcom=1-12.png,195.78193912499955,197.22950783299893,stand,correct,1.4537981249995937,left,200.24594499999876,
unstable,stand,stim_set/hard-14.png,200.28221083300014,203.72949233299914,stand,incorrect,3.453244333000839,left,206.7458823750003,
unstable,stand,stim_set/hard-vcom=4-88.png,206.78735920799954,208.21297041700018,stand,correct,1.4310695000003761,left,211.22867779199987,
unstable,stand,stim_set/hard-vcom=4-139.png,211.2708266669997,212.4711904579999,stand,correct,1.2062290419999044,left,215.48797704199933,
unstable,stand,stim_set/hard-vcom=2-95.png,215.52426812500016,218.31457916699947,fall,incorrect,2.801021375000346,right,221.33533116699982,
unstable,stand,stim_set/easy-318.png,221.38006741699974,223.5396517499994,stand,incorrect,2.1705703330007964,left,226.5608277499996,
unstable,stand,stim_set/hard-vcom=4-22.png,226.60786991699933,229.54813679200015,stand,correct,2.950805832999322,left,232.56911795799897,
unstable,stand,stim_set/easy-164.png,232.61560395800007,234.07136424999953,fall,correct,1.4611835409996274,right,237.08727595799974,
unstable,stand,stim_set/easy-28.png,237.1315989579998,238.44599795799877,fall,correct,1.320950332999928,right,241.46288783300042,
unstable,stand,stim_set/hard-vcom=1-92.png,241.50925366699994,244.0565533329991,stand,incorrect,2.558295625000028,left,247.07769466699938,
unstable,stand,stim_set/easy-411.png,247.12404724999942,248.59621095799957,fall,correct,1.4783216249998077,right,251.61267387499902,
unstable,stand,stim_set/hard-280.png,251.65838616699875,253.42102387500017,stand,correct,1.7684437499992782,left,256.43769879200045,
unstable,stand,stim_set/hard-555.png,256.4804029169991,258.0646927500002,stand,correct,1.5953525000004447,left,261.08580116699886,
unstable,stand,stim_set/easy-vcom=2-73.png,261.12711649999983,263.16505125000003,fall,correct,2.048383499999545,right,266.18623300000036,
unstable,stand,stim_set/hard-vcom=3-142.png,266.2329432919996,270.9379601669989,stand,correct,4.711272167000061,left,273.95438699999977,
unstable,stand,stim_set/easy-586.png,273.9986466669998,275.0964602499989,fall,correct,1.1035862909993739,right,278.113035458,
unstable,stand,stim_set/hard-78.png,278.1574567919997,279.3797464999989,stand,correct,1.228876458000741,left,282.3965514169995,
unstable,stand,stim_set/hard-600.png,282.43252958300036,283.9797233749996,stand,correct,1.552823083000476,left,286.99597070799973,
stable,NA,stim_set/easy-195.png,299.7975616669992,301.831102832999,fall,correct,2.0440707090001524,right,304.8531338749999,
stable,NA,stim_set/easy-233.png,304.9008777079998,306.6299108330004,fall,correct,1.735138124999139,right,309.6463991669989,
stable,NA,stim_set/hard-vcom=4-132.png,309.68803995800045,311.0225295830005,fall,incorrect,1.3458534169985796,right,314.0440776249998,
stable,NA,stim_set/easy-228.png,314.08187783299945,319.08986908299994,NA,,,NA,325.66198070799874,
stable,NA,stim_set/easy-344.png,325.7051964170005,326.96514862500044,fall,correct,1.2705649590006942,right,329.9861500829993,
stable,NA,stim_set/hard-369.png,330.0238971669987,331.2799125829988,stand,incorrect,1.2626884170003905,left,334.29696933299965,
