towers,bet,condition,iti,corr_choice,corr_key,difficulty,block_start,trial_start,stim_on,acc,trial_end,rt,part_choice,part_key,confidence,block_end,updated_score
stim_set/hard-49.png,none.png,unmotivated,2.25,stand,right,hard,,461.0191860840132,464.4350867920148,correct,468.90896091700415,3.3578613749996293,stand,right,3,,
stim_set/hard-vcom=1-130.png,none.png,unmotivated,2.25,fall,left,hard,,468.9095216249989,472.1934015839943,incorrect,476.71662091699545,3.2321160419960506,stand,right,3,,
stim_set/hard-vcom=3-145.png,none.png,unmotivated,2.75,fall,left,hard,,476.7171494170034,480.06176970902015,incorrect,485.8486215840094,3.303128250001464,stand,right,3,,
stim_set/easy-vcom=2-94.png,none.png,unmotivated,2.75,fall,left,easy,,485.8492065000173,489.759878959012,incorrect,494.79252533399267,3.858762874995591,stand,right,3,,
stim_set/hard-321.png,none.png,unmotivated,2.25,stand,right,hard,,494.79312587500317,499.86012875000597,incorrect,503.4489134589967,,,,,,
stim_set/hard-2.png,none.png,unmotivated,2.75,stand,right,hard,,503.44952024999657,506.8788890840078,incorrect,512.2803039590071,3.3791752500110306,fall,left,3,,
stim_set/hard-vcom=2-110.png,none.png,unmotivated,3.0,fall,left,hard,,512.2808480840176,515.9369932090049,incorrect,521.4667517089983,3.6097808750055265,stand,right,3,,
stim_set/hard-7.png,none.png,unmotivated,2.25,stand,right,hard,,521.4672997920134,524.8955958750157,correct,529.2282125840138,3.375747209007386,stand,right,3,,
stim_set/hard-570.png,none.png,unmotivated,2.25,stand,right,hard,,529.228767084016,534.3035240840109,incorrect,538.0407797500084,,,,,,
stim_set/hard-vcom=2-137.png,none.png,unmotivated,3.0,fall,left,hard,,538.0413538340072,540.6519099170109,correct,545.9383596249972,2.5602007080160547,fall,left,3,,
stim_set/hard-177.png,none.png,unmotivated,2.0,stand,right,hard,,545.9390563339985,549.8538632090203,correct,554.218764417019,3.87270362500567,stand,right,3,,
stim_set/hard-vcom=1-30.png,none.png,unmotivated,3.75,fall,left,hard,,554.2196222920029,557.645839417004,incorrect,563.6245409999974,3.380214333999902,stand,right,3,,
stim_set/hard-vcom=3-142.png,none.png,unmotivated,3.25,fall,left,hard,,563.6250710420136,566.2035834169947,correct,571.7094065420097,2.5270835420233198,fall,left,3,,
stim_set/hard-vcom=4-147.png,none.png,unmotivated,2.25,fall,left,hard,,571.709928583994,574.5534627090092,incorrect,578.9079798750172,2.7917107499961276,stand,right,3,,
stim_set/hard-vcom=4-139.png,none.png,unmotivated,4.0,fall,left,hard,,578.9085267920163,582.3788246670156,correct,589.9800468750182,3.423156665987335,fall,left,3,,
stim_set/hard-vcom=2-147.png,none.png,unmotivated,2.5,fall,left,hard,,589.9806880840042,593.3771554169944,incorrect,598.1264095840161,3.349124041997129,stand,right,3,,
stim_set/easy-411.png,none.png,unmotivated,4.0,stand,right,easy,,598.1269431250112,601.6189093340072,incorrect,607.9153636250121,3.435708999983035,fall,left,3,,
stim_set/hard-vcom=4-142.png,none.png,unmotivated,4.0,fall,left,hard,,607.9159602920117,611.2271104170068,incorrect,617.6513767089928,3.2586080000037327,stand,right,3,,
