towers,bet,condition,iti,corr_choice,corr_key,difficulty,block_start,trial_start,stim_on,acc,rt,part_choice,part_key,confidence,trial_end,block_end,updated_score,condition_first,cue_on,condition_second
stim_set/easy-vcom=2-20.png,none.png,unmotivated,2.25,fall,left,easy,3.0420014809351414e-06,0.006436334000682109,2.154855167000278,correct,2.0979219999990164,fall,left,5.0,7.422791917000723,,215.0,cooperation,,competition
stim_set/easy-vcom=4-19.png,none.png,unmotivated,3.25,fall,left,easy,,7.424005667000529,9.020103167000343,incorrect,1.5401250839986462,stand,right,5.0,14.708147042001656,,435.0,,,
stim_set/hard-vcom=2-137.png,none.png,unmotivated,3.0,fall,left,hard,,14.70872483400126,19.77015370900153,incorrect,,,,,24.82413787500081,,635.0,,,
stim_set/hard-vcom=3-34.png,none.png,unmotivated,2.0,fall,left,hard,,24.824740334001035,27.095150750001267,correct,2.2135122090003283,fall,left,4.0,32.24354516700077,,,,,
stim_set/hard-564.png,none.png,unmotivated,3.75,stand,right,hard,,32.24408125000082,35.06158616700123,incorrect,2.761986125000476,fall,left,3.0,41.68810629200016,,,,,
stim_set/hard-21.png,none.png,unmotivated,4.0,stand,right,hard,,41.68865783400179,44.038018209001166,correct,2.3026486660000955,stand,right,4.0,51.3879688750003,,,,,
stim_set/hard-vcom=3-145.png,none.png,unmotivated,2.75,fall,left,hard,,51.388596375001725,53.11979891700139,incorrect,1.6853287909998471,stand,right,4.0,58.59966645900022,,,,,
stim_set/easy-vcom=1-87.png,none.png,unmotivated,3.0,fall,left,easy,,58.600392959000594,62.09513516700099,incorrect,3.438785333000851,stand,right,5.0,68.33967229200061,,,,,
stim_set/hard-vcom=2-16.png,none.png,unmotivated,2.5,fall,left,hard,,68.34031054200021,69.74625420900156,incorrect,1.3535955000006652,stand,right,5.0,74.63018945900149,,,,,
stim_set/hard-91.png,none.png,unmotivated,2.25,stand,right,hard,,74.63074187500024,77.45488891700006,correct,2.7747343749997526,stand,right,2.0,82.93161275000057,,,,,
stim_set/hard-214.png,none.png,unmotivated,3.25,stand,right,hard,,82.93214020900086,85.70333429200036,incorrect,2.7154272499992658,fall,left,3.0,91.48441491700031,,,,,
stim_set/hard-vcom=1-3.png,none.png,unmotivated,2.75,fall,left,hard,,91.48515270900135,94.15337283400005,correct,2.6148505000001023,fall,left,5.0,99.7116856670018,,,,,
stim_set/hard-441.png,none.png,unmotivated,2.5,stand,right,hard,,99.71229029200005,101.15483550000135,correct,1.3967539589993976,stand,right,4.0,106.14989991700169,,,,,
stim_set/easy-344.png,none.png,unmotivated,4.0,stand,right,easy,,106.15048712500177,109.57145491700064,correct,3.374856416001421,stand,right,4.0,116.17858612500095,,,,,
stim_set/hard-177.png,none.png,unmotivated,2.0,stand,right,hard,,116.1791345420006,119.88673887500043,incorrect,3.6615437919990654,fall,left,2.0,125.89845629200136,,,,,
stim_set/hard-321.png,none.png,unmotivated,2.25,stand,right,hard,,125.89908416700018,130.47177870900123,incorrect,4.5258307500007495,fall,left,3.0,135.5250570840017,,,,,
stim_set/easy-vcom=4-69.png,none.png,unmotivated,2.25,fall,left,easy,,135.5255643340006,136.9298768340013,incorrect,1.3535363749997489,stand,right,4.0,143.42421400000055,,,,,
stim_set/hard-vcom=1-30.png,none.png,unmotivated,3.75,fall,left,hard,,143.42476604200056,145.22174358400116,correct,1.7513978750012031,fall,left,4.0,151.32786116700115,,,,,
stim_set/hard-vcom=2-110.png,none.png,unmotivated,3.0,fall,left,hard,,151.32840133400168,154.36998258400126,correct,2.990457875001084,fall,left,2.0,160.37931241700062,,,,,
stim_set/easy-vcom=3-38.png,none.png,unmotivated,2.5,fall,left,easy,,160.37983900000108,163.19512362500063,incorrect,2.7586282080010283,stand,right,4.0,169.01613116700173,,,,,
stim_set/hard-vcom=2-20.png,none.png,unmotivated,2.25,fall,left,hard,,169.0167697090001,171.64667695900062,incorrect,2.5790005420003577,stand,right,3.0,177.91014504200032,,,,,
stim_set/hard-345.png,none.png,unmotivated,2.5,stand,right,hard,,177.91069716700073,179.37840850000066,correct,1.4148178749983344,stand,right,5.0,184.27041320900025,,,,,
stim_set/hard-vcom=3-142.png,none.png,unmotivated,3.25,fall,left,hard,,184.27100266700108,187.67802250000025,incorrect,3.349809290999474,stand,right,3.0,193.4276644170004,,,,,
stim_set/hard-367.png,none.png,unmotivated,2.5,stand,right,hard,,193.4282923750016,197.72024554200107,correct,4.238996957999916,stand,right,2.0,204.36771916700127,,,,,
stim_set/hard-vcom=4-92.png,none.png,unmotivated,2.75,fall,left,hard,,204.36828887500087,208.31169066700025,correct,3.886865374999616,fall,left,1.0,213.6244836670012,,,,,
stim_set/hard-244.png,none.png,unmotivated,3.25,stand,right,hard,,213.62500825000092,216.67021812500028,correct,2.988571584000965,stand,right,3.0,222.2279391670017,,,,,
stim_set/hard-391.png,none.png,unmotivated,2.25,stand,right,hard,,222.22849416700046,224.65509979200039,correct,2.379431583000041,stand,right,2.0,229.60433804200142,,,,,
stim_set/easy-vcom=2-94.png,none.png,unmotivated,2.75,fall,left,easy,,229.6049214170016,232.7949494590012,correct,3.1381375000000844,fall,left,4.0,239.04195825000167,,,,,
stim_set/hard-vcom=4-142.png,none.png,unmotivated,4.0,fall,left,hard,,239.04266416700008,241.60337091700057,incorrect,2.5079754590005905,stand,right,4.0,250.8761899590009,,,,,
stim_set/easy-vcom=3-74.png,none.png,unmotivated,2.25,fall,left,easy,,250.87677795900163,255.1448457920014,incorrect,4.212736333000066,stand,right,2.0,260.67697254200175,,,,,
stim_set/easy-13.png,none.png,unmotivated,2.5,stand,right,easy,,260.6776079170013,265.7449478340004,incorrect,5.010817625001437,fall,left,2.0,270.6384950420015,,,,,
stim_set/hard-vcom=4-80.png,none.png,unmotivated,3.75,fall,left,hard,,270.6390633340016,274.9284281670007,correct,4.232884791999823,fall,left,3.0,281.23262200000136,,,,,
stim_set/hard-369.png,none.png,unmotivated,2.0,stand,right,hard,,281.233171459,286.2962031670013,incorrect,,,,,290.5031374170012,,,,,
stim_set/hard-492.png,none.png,unmotivated,2.0,stand,right,hard,,290.5039028340016,292.7448327090005,incorrect,2.1873597909998352,fall,left,3.0,297.42612400000144,,,,,
stim_set/hard-vcom=1-50.png,none.png,unmotivated,3.75,fall,left,hard,,297.42670525000176,300.05563800000164,correct,2.576446875000329,fall,left,4.0,306.08767154200183,,,,,
stim_set/easy-280.png,none.png,unmotivated,3.0,stand,right,easy,,306.0883150840018,308.71323391700025,correct,2.5777830420011014,stand,right,4.0,314.2183217500005,,,,,
stim_set/hard-7.png,none.png,unmotivated,2.25,stand,right,hard,,314.21888445900004,316.0116987090005,incorrect,1.7353178749999645,fall,left,5.0,321.2524195840016,,,,,
stim_set/easy-590.png,none.png,unmotivated,2.5,stand,right,easy,,321.2529555000001,323.4199197500002,correct,2.1106016250014363,stand,right,5.0,328.5344935420017,,,,,
stim_set/hard-600.png,none.png,unmotivated,2.5,stand,right,hard,,328.5351293340009,329.84495545900063,incorrect,1.2634472499994445,fall,left,5.0,334.6221532920008,,,,,
stim_set/easy-411.png,none.png,unmotivated,4.0,stand,right,easy,,334.6226883750005,338.5119646250005,correct,3.832760999999664,stand,right,3.0,344.84248516700063,344.8428183340002,,,,
stim_set/hard-78.png,none.png,unmotivated,2.25,stand,right,hard,352.04927950000086,352.05003070900057,354.3214757090009,incorrect,2.2217967090000457,fall,left,4.0,358.8210011250012,,,,,
stim_set/hard-vcom=2-100.png,none.png,unmotivated,3.25,fall,left,hard,,358.82158195900047,360.7120316250002,incorrect,1.8373680410004447,stand,right,1.0,367.22103458400125,,,,,
stim_set/easy-538.png,none.png,unmotivated,2.5,stand,right,easy,,367.221736417001,368.8467863750012,correct,1.5792253750005332,stand,right,5.0,373.64602012500114,,,,,
stim_set/hard-316.png,none.png,unmotivated,2.0,stand,right,hard,,373.64658066700025,377.7616393340013,correct,4.063434874999075,stand,right,2.0,382.6827166670009,,,,,
stim_set/hard-566.png,none.png,unmotivated,3.75,stand,right,hard,,382.6833935420018,386.5532106250012,correct,3.8130007079998895,stand,right,2.0,392.8480155000016,,,,,
stim_set/easy-164.png,none.png,unmotivated,4.0,stand,right,easy,,392.8485577090014,394.97987741700126,correct,2.079572709000786,stand,right,4.0,401.30532708400085,,,,,
stim_set/hard-382.png,none.png,unmotivated,2.75,stand,right,hard,,401.30584695900137,402.99658675000137,correct,1.6497466250002617,stand,right,4.0,408.2243426670011,,,,,
stim_set/easy-77.png,none.png,unmotivated,3.0,stand,right,easy,,408.2249047920013,410.58663979200173,correct,2.310146042000269,stand,right,3.0,415.8899471250006,,,,,
stim_set/hard-vcom=4-23.png,none.png,unmotivated,2.5,fall,left,hard,,415.8905076670017,417.95317383400106,incorrect,2.010790125001222,stand,right,4.0,422.941900875001,,,,,
stim_set/hard-vcom=4-147.png,none.png,unmotivated,2.25,fall,left,hard,,422.9424484170013,425.11155183400115,correct,2.1121050419988023,fall,left,4.0,431.06198941700137,,,,,
stim_set/hard-549.png,none.png,unmotivated,3.25,stand,right,hard,,431.0625483340008,434.2383372500008,correct,3.1270690830006065,stand,right,4.0,442.08543320900026,,,,,
stim_set/hard-2.png,none.png,unmotivated,2.75,stand,right,hard,,442.08592512500036,444.7533623340005,correct,2.6129248750003167,stand,right,3.0,450.6090762500008,,,,,
stim_set/hard-vcom=1-136.png,none.png,unmotivated,2.5,fall,left,hard,,450.60959500000166,454.5547822500012,correct,3.8977369169988383,fall,left,4.0,461.16015454200175,,,,,
stim_set/easy-vcom=2-3.png,none.png,unmotivated,4.0,fall,left,easy,,461.16071062500123,466.2283503340004,incorrect,,,,,471.93516604200164,,,,,
stim_set/hard-334.png,none.png,unmotivated,2.0,stand,right,hard,,471.93573808400106,473.5300514170012,incorrect,1.5486452919994915,fall,left,5.0,478.1135952090008,,,,,
stim_set/hard-570.png,none.png,unmotivated,2.25,stand,right,hard,,478.11415270900034,479.52842500000037,incorrect,1.3575069159996929,fall,left,5.0,484.1006167920005,,,,,
stim_set/hard-49.png,none.png,unmotivated,2.25,stand,right,hard,,484.10115241700083,487.380005125,correct,3.2263658749998285,stand,right,3.0,492.4757015840005,,,,,
stim_set/easy-vcom=1-145.png,none.png,unmotivated,3.75,fall,left,easy,,492.4762680840012,493.86995212500005,correct,1.339578540999355,fall,left,5.0,500.6565155420012,,,,,
stim_set/hard-599.png,none.png,unmotivated,3.0,stand,right,hard,,500.65709137500016,502.7616723750016,incorrect,2.058244541998647,fall,left,4.0,508.0573499170005,,,,,
stim_set/hard-vcom=2-147.png,none.png,unmotivated,2.5,fall,left,hard,,508.0581721670005,510.8116787500003,incorrect,2.706860166999832,stand,right,3.0,515.6942190000009,,,,,
stim_set/hard-vcom=3-82.png,none.png,unmotivated,2.25,fall,left,hard,,515.6948327090013,520.7616912500016,incorrect,,,,,524.9050463750009,,,,,
stim_set/hard-vcom=4-75.png,none.png,unmotivated,2.5,fall,left,hard,,524.9056126670002,526.6202346250011,incorrect,1.6580531670006171,stand,right,4.0,531.3747686250008,,,,,
stim_set/hard-14.png,none.png,unmotivated,3.25,stand,right,hard,,531.3753274170012,533.7783440840011,correct,2.357050333999723,stand,right,2.0,540.5967507500009,,,,,
stim_set/easy-vcom=1-73.png,none.png,unmotivated,2.5,fall,left,easy,,540.5973588750003,543.2384638340009,correct,2.6000766659999504,fall,left,4.0,548.1103983750019,,,,,
stim_set/easy-vcom=3-142.png,none.png,unmotivated,2.75,fall,left,easy,,548.1109848750001,549.7781955840001,incorrect,1.6113572920003207,stand,right,3.0,558.6981890420011,,,,,
stim_set/easy-vcom=2-147.png,none.png,unmotivated,3.25,fall,left,easy,,558.698923375001,562.1367071670011,incorrect,3.384229208000761,stand,right,4.0,568.0843937920017,,,,,
stim_set/easy-vcom=3-15.png,none.png,unmotivated,2.25,fall,left,easy,,568.0849232920009,569.8952554170011,incorrect,1.7579022500012798,stand,right,3.0,574.4277805840012,,,,,
stim_set/hard-vcom=3-7.png,none.png,unmotivated,2.75,fall,left,hard,,574.4283203340001,579.3951369170009,incorrect,4.914609082999959,stand,right,4.0,584.3847402500014,,,,,
stim_set/hard-182.png,none.png,unmotivated,4.0,stand,right,hard,,584.3852831250006,588.2550027090001,correct,3.828664874999959,stand,right,4.0,594.5463165000001,,,,,
stim_set/hard-vcom=1-130.png,none.png,unmotivated,2.25,fall,left,hard,,594.5468500840016,598.6617246250007,correct,4.062992625000334,fall,left,3.0,605.382072792001,,,,,
