towers,bet,condition,iti,corr_choice,corr_key,difficulty,block_start,trial_start,stim_on,acc,rt,part_choice,part_key,confidence,trial_end,block_end,updated_score,condition_first,cue_on,condition_second
stim_set/hard-600.png,none.png,unmotivated,2.5,stand,right,hard,6.624999514315278e-06,0.006953915995836725,1.2989537499961443,incorrect,1.2472356669968576,fall,left,4.0,7.520426582996151,,240.0,cooperation,,competition
stim_set/hard-vcom=4-147.png,none.png,unmotivated,2.25,fall,left,hard,,7.521649207999872,9.139172208000671,correct,1.5605628340053954,fall,left,4.0,15.90979712499393,,465.0,,,
stim_set/easy-vcom=1-12.png,none.png,unmotivated,2.0,fall,left,easy,,15.91037404099916,17.555742582997482,correct,1.5890037089993712,fall,left,5.0,22.31317329099693,,690.0,,,
stim_set/hard-492.png,none.png,unmotivated,2.0,stand,right,hard,,22.313723707993628,23.96548941599757,incorrect,1.6025226659985492,fall,left,4.0,29.15403245799825,,,,,
stim_set/hard-vcom=2-137.png,none.png,unmotivated,3.0,fall,left,hard,,29.154660207997953,31.14742879099504,correct,1.9403161250011185,fall,left,4.0,39.0188704999964,,,,,
stim_set/easy-vcom=2-147.png,none.png,unmotivated,3.25,fall,left,easy,,39.019394040995394,41.9389677079962,correct,2.865201958004036,fall,left,3.0,48.36432008299744,,,,,
stim_set/easy-vcom=1-73.png,none.png,unmotivated,2.5,fall,left,easy,,48.364937499994994,49.94742533299723,correct,1.5354976250018808,fall,left,2.0,55.67739537499438,,,,,
stim_set/easy-344.png,none.png,unmotivated,4.0,stand,right,easy,,55.67818604099739,56.914225458000146,correct,1.1838940000016007,stand,right,5.0,64.46693754099397,,,,,
stim_set/easy-vcom=4-126.png,none.png,unmotivated,2.5,fall,left,easy,,64.46750616599456,65.66395249999914,incorrect,1.1402250829996774,stand,right,4.0,71.574089791,,,,,
stim_set/hard-vcom=2-147.png,none.png,unmotivated,2.5,fall,left,hard,,71.57473804099573,74.04028899999685,correct,2.4241451670022798,fall,left,3.0,81.3420882499995,,,,,
stim_set/hard-132.png,none.png,unmotivated,3.75,stand,right,hard,,81.34262512499845,84.13072183299664,incorrect,2.735768209000525,fall,left,2.0,92.2262110409938,,,,,
stim_set/hard-vcom=3-7.png,none.png,unmotivated,2.75,fall,left,hard,,92.2269857909996,94.21394458299619,correct,1.9349953749988344,fall,left,3.0,100.67281337500029,,,,,
