towers,bet,condition,iti,corr_choice,corr_key,difficulty,block_start,trial_start,stim_on,acc,rt,part_choice,part_key,confidence,trial_end,block_end,updated_score,condition_first,cue_on
stim_set/easy-vcom=2-20.png,none.png,unmotivated,2.25,fall,left,easy,3.54200165020302e-06,0.002767707999737468,2.1178353750001406,correct,2.058501499996055,fall,left,4.0,9.955516499998339,,245.0,cooperation,
stim_set/easy-vcom=4-19.png,none.png,unmotivated,3.25,fall,left,easy,,9.956761583001935,13.392936249998455,incorrect,3.3791715830011526,stand,right,4.0,19.70169362500019,,485.0,,
stim_set/hard-vcom=2-137.png,none.png,unmotivated,3.0,fall,left,hard,,19.70224554200104,23.00962512499973,incorrect,3.2569030000013304,stand,right,3.0,29.436670000002774,,,,
stim_set/hard-vcom=3-34.png,none.png,unmotivated,2.0,fall,left,hard,,29.4372018330032,34.13638750000245,correct,4.646730624997872,fall,left,3.0,39.8846562079998,,,,
stim_set/hard-564.png,none.png,unmotivated,3.75,stand,right,hard,,39.88518483300141,44.95130058300128,incorrect,,,,,51.550631917001745,,,,
stim_set/hard-21.png,none.png,unmotivated,4.0,stand,right,hard,,51.55121254199912,53.32827570800146,incorrect,1.7295530410046922,fall,left,4.0,59.89879637499689,,,,
stim_set/hard-vcom=3-145.png,none.png,unmotivated,2.75,fall,left,hard,,59.89935625000361,61.76987137499964,incorrect,1.8288973750022703,stand,right,5.0,67.8750320830004,,,,
stim_set/easy-vcom=1-87.png,none.png,unmotivated,3.0,fall,left,easy,,67.87560625000333,69.44288400000369,incorrect,1.511497875006171,stand,right,5.0,76.7925959999993,,,,
stim_set/hard-vcom=2-16.png,none.png,unmotivated,2.5,fall,left,hard,,76.79316645800282,78.80946595800197,correct,1.9596572919981556,fall,left,5.0,84.80021999999734,,,,
stim_set/hard-91.png,none.png,unmotivated,2.25,stand,right,hard,,84.80077575000179,87.89312237499689,incorrect,3.0374228329965263,fall,left,2.0,95.79971445800038,,,,
stim_set/hard-214.png,none.png,unmotivated,3.25,stand,right,hard,,95.80025074999868,99.54289216700272,incorrect,3.6865649999963352,fall,left,3.0,105.9993748749985,,,,
stim_set/hard-vcom=1-3.png,none.png,unmotivated,2.75,fall,left,hard,,105.99990529200295,108.19313791699824,correct,2.1402321249988745,fall,left,5.0,114.70695695799805,,,,
stim_set/hard-441.png,none.png,unmotivated,2.5,stand,right,hard,,114.70751870799722,118.36808341700086,correct,3.6102911659982055,stand,right,3.0,126.86441133300104,,,,
stim_set/easy-344.png,none.png,unmotivated,4.0,stand,right,easy,,126.86495137499878,129.0862729579967,correct,2.175007124998956,stand,right,5.0,136.01150883299852,,,,
stim_set/hard-177.png,none.png,unmotivated,2.0,stand,right,hard,,136.01204587500249,139.17844483299996,incorrect,3.1246545829999377,fall,left,4.0,147.70066075000068,,,,
stim_set/hard-321.png,none.png,unmotivated,2.25,stand,right,hard,,147.70120133300225,149.49312904199903,incorrect,1.7402211250009714,fall,left,5.0,154.6294157500015,,,,
stim_set/easy-vcom=4-69.png,none.png,unmotivated,2.25,fall,left,easy,,154.63001433300087,158.27840520800237,correct,3.5970909579991712,fall,left,4.0,164.39941383300174,,,,
stim_set/hard-vcom=1-30.png,none.png,unmotivated,3.75,fall,left,hard,,164.40003745799913,167.7698110420024,correct,3.3245519999982207,fall,left,4.0,175.09962308299873,,,,
stim_set/hard-vcom=2-110.png,none.png,unmotivated,3.0,fall,left,hard,,175.10035154200162,178.95984012499684,correct,3.8081220419990136,fall,left,5.0,186.66365895800118,,,,
stim_set/easy-vcom=3-38.png,none.png,unmotivated,2.5,fall,left,easy,,186.6642966250001,189.96985850000058,correct,3.2541637499962235,fall,left,5.0,196.48072675000003,,,,
stim_set/hard-vcom=2-20.png,none.png,unmotivated,2.25,fall,left,hard,,196.48128225000252,200.53649829200003,correct,4.004379375001008,fall,left,4.0,205.919422125,,,,
stim_set/hard-345.png,none.png,unmotivated,2.5,stand,right,hard,,205.91999899999792,208.1948787919973,correct,2.2272525000007595,stand,right,4.0,213.82530866700108,,,,
stim_set/hard-vcom=3-142.png,none.png,unmotivated,3.25,fall,left,hard,,213.826044583002,217.21816633299753,correct,3.3355685410060687,fall,left,4.0,224.462856625003,,,,
stim_set/hard-367.png,none.png,unmotivated,2.5,stand,right,hard,,224.4634096250011,228.91161874999668,correct,4.401170208999247,stand,right,3.0,234.77722979200192,,,,
