towers,bet,condition,iti,corr_choice,corr_key,difficulty,block_start,trial_start,stim_on,acc,rt,part_choice,part_key,confidence,trial_end,block_end,updated_score,condition_first,cue_on
stim_set/easy-vcom=2-20.png,none.png,unmotivated,2.25,fall,left,easy,2.9999991966178636e-06,0.0024974589996418213,2.9922545419995004,correct,2.9450078339996253,fall,left,3.0,7.603842833999806,,215.0,cooperation,
stim_set/easy-vcom=4-19.png,none.png,unmotivated,3.25,fall,left,easy,,7.605215166999187,9.526003375000073,incorrect,1.872678124998856,stand,right,3.0,15.634546792000036,,410.0,,
stim_set/hard-vcom=2-137.png,none.png,unmotivated,3.0,fall,left,hard,,15.635273542000506,18.158982249999102,correct,2.4821111250003014,fall,left,3.0,23.76833649999935,,,,
stim_set/hard-vcom=3-34.png,none.png,unmotivated,2.0,fall,left,hard,,23.7688742499995,26.093117709000577,incorrect,2.2753497080011584,stand,right,4.0,30.90249362500072,,,,
stim_set/hard-564.png,none.png,unmotivated,3.75,stand,right,hard,,30.903022624999718,32.143011709000355,correct,1.1925331250004092,stand,right,3.0,38.096029416999954,,,,
stim_set/hard-21.png,none.png,unmotivated,4.0,stand,right,hard,,38.096696750000774,40.175771374999385,incorrect,2.0372231250003097,fall,left,3.0,46.97629070900075,,,,
stim_set/hard-vcom=3-145.png,none.png,unmotivated,2.75,fall,left,hard,,46.97692724999979,49.24269016700055,correct,2.2280480829995213,fall,left,3.0,54.38210545900074,,,,
stim_set/easy-vcom=1-87.png,none.png,unmotivated,3.0,fall,left,easy,,54.382720749999855,57.30926445899968,incorrect,2.8795284169991646,stand,right,3.0,62.58241004199954,,,,
stim_set/hard-vcom=2-16.png,none.png,unmotivated,2.5,fall,left,hard,,62.583127166999475,64.64270008399943,incorrect,2.010792082999614,stand,right,4.0,70.89819058399918,,,,
stim_set/hard-91.png,none.png,unmotivated,2.25,stand,right,hard,,70.89872220899997,72.90920483400078,incorrect,1.9647911250012842,fall,left,2.0,77.7754727089996,,,,
