towers,bet,condition,iti,corr_choice,corr_key,difficulty,block_start,trial_start,stim_on,acc,rt,part_choice,part_key,confidence,trial_end,block_end,updated_score
stim_set/easy-vcom=2-20.png,none.png,unmotivated,2.25,fall,left,easy,2.999999196617864e-06,0.0024974589996418217,2.9922545419995004,correct,2.9450078339996253,fall,left,3,7.603842833999806,,215.0
stim_set/easy-vcom=4-19.png,none.png,unmotivated,3.25,fall,left,easy,,7.605215166999187,9.526003375000073,incorrect,1.8726781249988562,stand,right,3,15.634546792000037,,
stim_set/hard-vcom=2-137.png,none.png,unmotivated,3.0,fall,left,hard,,15.635273542000505,18.1589822499991,correct,2.4821111250003014,fall,left,3,23.76833649999935,,
stim_set/hard-vcom=3-34.png,none.png,unmotivated,2.0,fall,left,hard,,23.7688742499995,26.09311770900058,incorrect,2.2753497080011584,stand,right,4,30.902493625000716,,
stim_set/hard-564.png,none.png,unmotivated,3.75,stand,right,hard,,30.90302262499972,32.14301170900035,correct,1.1925331250004092,stand,right,3,38.096029416999954,,
stim_set/hard-21.png,none.png,unmotivated,4.0,stand,right,hard,,38.096696750000774,40.175771374999385,incorrect,2.0372231250003097,fall,left,3,46.97629070900075,,
stim_set/hard-vcom=3-145.png,none.png,unmotivated,2.75,fall,left,hard,,46.97692724999979,49.242690167000546,correct,2.2280480829995213,fall,left,3,54.38210545900074,,
stim_set/easy-vcom=1-87.png,none.png,unmotivated,3.0,fall,left,easy,,54.38272074999986,57.30926445899968,incorrect,2.8795284169991646,stand,right,3,62.58241004199954,,
stim_set/hard-vcom=2-16.png,none.png,unmotivated,2.5,fall,left,hard,,62.583127166999475,64.64270008399944,incorrect,2.0107920829996146,stand,right,4,70.89819058399917,,
stim_set/hard-91.png,none.png,unmotivated,2.25,stand,right,hard,,70.89872220899997,72.90920483400078,incorrect,1.964791125001284,fall,left,2,77.77547270899959,,
stim_set/hard-214.png,none.png,unmotivated,3.25,stand,right,hard,,77.77615408400015,80.8592067919999,incorrect,3.0353357909989427,fall,left,2,87.74735029200019,,
stim_set/hard-vcom=1-3.png,none.png,unmotivated,2.75,fall,left,hard,,87.74804395899992,90.1761482919992,correct,2.381944958000531,fall,left,3,95.95773854199979,,
stim_set/hard-441.png,none.png,unmotivated,2.5,stand,right,hard,,95.95847558400055,98.30922912499955,correct,2.308799500000532,stand,right,4,103.11882574999981,,
stim_set/easy-344.png,none.png,unmotivated,4.0,stand,right,easy,,103.11954945899924,104.42604320899954,correct,1.2637184159993922,stand,right,4,111.45987758400042,,
stim_set/hard-177.png,none.png,unmotivated,2.0,stand,right,hard,,111.46058429199911,114.6760422089992,incorrect,3.177364957999089,fall,left,2,119.11254729199936,,
stim_set/hard-321.png,none.png,unmotivated,2.25,stand,right,hard,,119.11317916699954,121.34259937500065,incorrect,2.1871536660000857,fall,left,4,126.45569450000039,,
stim_set/easy-vcom=4-69.png,none.png,unmotivated,2.25,fall,left,easy,,126.45632266699977,127.67584175000047,incorrect,1.17276262499945,stand,right,3,132.29204466699957,,
stim_set/hard-vcom=1-30.png,none.png,unmotivated,3.75,fall,left,hard,,132.29261316699922,134.19261316700067,correct,1.8578685840002436,fall,left,2,140.5796500840006,,
stim_set/hard-vcom=2-110.png,none.png,unmotivated,3.0,fall,left,hard,,140.58040629199968,143.2759249589999,incorrect,2.6529811669988703,stand,right,3,148.5923877919995,,
stim_set/easy-vcom=3-38.png,none.png,unmotivated,2.5,fall,left,easy,,148.59312008400047,150.65927308400023,correct,2.019049583001106,fall,left,2,156.02845670900024,,
stim_set/hard-vcom=2-20.png,none.png,unmotivated,2.25,fall,left,hard,,156.02903054200033,158.02594649999992,correct,1.9499535840004683,fall,left,3,163.05563599999914,,
stim_set/hard-345.png,none.png,unmotivated,2.5,stand,right,hard,,163.05618541699914,164.6591443340003,correct,1.5593701249999867,stand,right,3,169.9712225839994,,
stim_set/hard-vcom=3-142.png,none.png,unmotivated,3.25,fall,left,hard,,169.9717740420001,173.04660391700054,correct,3.0231742079995456,fall,left,3,178.86103362500035,,
stim_set/hard-367.png,none.png,unmotivated,2.5,stand,right,hard,,178.861764416999,182.75936741700025,incorrect,3.852160541999183,fall,left,3,187.5697758339993,,
stim_set/hard-vcom=4-92.png,none.png,unmotivated,2.75,fall,left,hard,,187.57054529199922,189.6927498749992,correct,2.0739148749999003,fall,left,3,218.53434083399952,,
stim_set/hard-244.png,none.png,unmotivated,3.25,stand,right,hard,,218.53498720899915,221.09343737500058,incorrect,2.5100182080004743,fall,left,4,227.53771754199988,,
stim_set/hard-391.png,none.png,unmotivated,2.25,stand,right,hard,,227.53826991700043,230.54344233399934,correct,2.959698083001058,stand,right,2,235.0626801670005,,
stim_set/easy-vcom=2-94.png,none.png,unmotivated,2.75,fall,left,easy,,235.0633934590005,236.52587016699908,correct,1.4194135409998125,fall,left,4,242.5652029590001,,
stim_set/hard-vcom=4-142.png,none.png,unmotivated,4.0,fall,left,hard,,242.56577633400047,244.90958516699902,incorrect,2.2995085829988966,stand,right,4,251.30995041700044,,
stim_set/easy-vcom=3-74.png,none.png,unmotivated,2.25,fall,left,easy,,251.31075729199983,252.82595254199987,correct,1.4666600410000683,fall,left,3,258.3523783340006,,
stim_set/easy-13.png,none.png,unmotivated,2.5,stand,right,easy,,258.35289829199974,262.2760490420005,correct,3.8754873750003753,stand,right,4,268.22717779199957,,
stim_set/hard-vcom=4-80.png,none.png,unmotivated,3.75,fall,left,hard,,268.228076166999,270.79318649999914,correct,2.5164944999996806,fall,left,4,277.6071159999992,,
stim_set/hard-369.png,none.png,unmotivated,2.0,stand,right,hard,,277.60783029199956,282.6762550839994,incorrect,,,,,285.9811172919999,,
stim_set/hard-492.png,none.png,unmotivated,2.0,stand,right,hard,,285.9817356250005,288.3097000840007,incorrect,2.2826758330011216,fall,left,4,293.9931619170002,,
stim_set/hard-vcom=1-50.png,none.png,unmotivated,3.75,fall,left,hard,,293.99371395900016,296.8931631249998,correct,2.8518692920006288,fall,left,2,303.7456148750007,,
stim_set/easy-280.png,none.png,unmotivated,3.0,stand,right,easy,,303.74622645899944,304.9932135420004,correct,1.203381792000073,stand,right,4,310.4686307089996,,
stim_set/hard-7.png,none.png,unmotivated,2.25,stand,right,hard,,310.4693508340006,313.09330916699946,incorrect,2.574943916999473,fall,left,3,318.11421420899933,,
stim_set/easy-590.png,none.png,unmotivated,2.5,stand,right,easy,,318.1148632919994,319.30962558399915,correct,1.1465410419987165,stand,right,3,324.74958725000033,,
stim_set/hard-600.png,none.png,unmotivated,2.5,stand,right,hard,,324.75035774999924,326.8259222500001,incorrect,2.0384279589998187,fall,left,3,332.43305341700034,,
stim_set/easy-411.png,none.png,unmotivated,4.0,stand,right,easy,,332.43382091700005,334.4429034170007,correct,1.9613289160006389,stand,right,4,341.66415612499986,341.664540709,
stim_set/hard-78.png,none.png,unmotivated,2.25,stand,right,hard,342.9245311249997,342.9252923339991,344.69312045900006,incorrect,1.7221168750002107,fall,left,3,349.25443770899983,,
stim_set/hard-vcom=2-100.png,none.png,unmotivated,3.25,fall,left,hard,,349.2549788340002,352.4096260839997,correct,3.1085037920001923,fall,left,4,358.0615008749992,,
