towers,bet,condition,iti,corr_choice,corr_key,difficulty,block_start,trial_start,stim_on,acc,rt,part_choice,part_key,confidence,trial_end,block_end,updated_score
stim_set/easy-vcom=2-20.png,none.png,unmotivated,2.25,fall,left,easy,3.0420014809351414e-06,0.006436334000682109,2.154855167000278,correct,2.0979219999990164,fall,left,5,7.422791917000723,,215.0
stim_set/easy-vcom=4-19.png,none.png,unmotivated,3.25,fall,left,easy,,7.424005667000529,9.020103167000343,incorrect,1.540125083998646,stand,right,5,14.708147042001656,,
stim_set/hard-vcom=2-137.png,none.png,unmotivated,3.0,fall,left,hard,,14.70872483400126,19.770153709001534,incorrect,,,,,24.824137875000815,,
stim_set/hard-vcom=3-34.png,none.png,unmotivated,2.0,fall,left,hard,,24.824740334001035,27.095150750001267,correct,2.213512209000328,fall,left,4,32.243545167000775,,
stim_set/hard-564.png,none.png,unmotivated,3.75,stand,right,hard,,32.24408125000082,35.061586167001224,incorrect,2.761986125000476,fall,left,3,41.68810629200016,,
stim_set/hard-21.png,none.png,unmotivated,4.0,stand,right,hard,,41.68865783400179,44.038018209001166,correct,2.3026486660000955,stand,right,4,51.3879688750003,,
stim_set/hard-vcom=3-145.png,none.png,unmotivated,2.75,fall,left,hard,,51.388596375001725,53.11979891700139,incorrect,1.6853287909998471,stand,right,4,58.59966645900022,,
stim_set/easy-vcom=1-87.png,none.png,unmotivated,3.0,fall,left,easy,,58.6003929590006,62.09513516700099,incorrect,3.438785333000851,stand,right,5,68.33967229200061,,
stim_set/hard-vcom=2-16.png,none.png,unmotivated,2.5,fall,left,hard,,68.34031054200022,69.74625420900156,incorrect,1.3535955000006652,stand,right,5,74.63018945900149,,
stim_set/hard-91.png,none.png,unmotivated,2.25,stand,right,hard,,74.63074187500024,77.45488891700006,correct,2.7747343749997526,stand,right,2,82.93161275000057,,
stim_set/hard-214.png,none.png,unmotivated,3.25,stand,right,hard,,82.93214020900086,85.70333429200036,incorrect,2.7154272499992658,fall,left,3,91.48441491700032,,
stim_set/hard-vcom=1-3.png,none.png,unmotivated,2.75,fall,left,hard,,91.48515270900134,94.15337283400004,correct,2.6148505000001023,fall,left,5,99.7116856670018,,
stim_set/hard-441.png,none.png,unmotivated,2.5,stand,right,hard,,99.71229029200003,101.15483550000135,correct,1.3967539589993976,stand,right,4,106.14989991700168,,
